ID,od280/od315_of_diluted_wines,alcalinity_of_ash,malic_acid,flavanoids,proline,ash,class
38,-0.7773049227143126,1.152163879811205,0.7146389703648482,-1.483647796073717,-0.7823611281050165,1.2358822388475645,2
24,0.9482100897861435,-0.4845039814702625,0.4164042958967448,0.21544743297606786,-1.5047175706999287,-0.6087181176413379,1
124,0.7255629913989883,-0.24644320164750338,-0.4782997275075657,0.4904455047297901,-0.17306917217713377,-0.682502131900894,1
6,-0.4850806060811709,-0.3357159940810382,-0.46075651136238316,-0.5211545449356887,-0.9079883355128273,-0.23979804634355875,1
7,0.3498460128706631,-0.18692800669181386,-1.074769076443773,1.0502630079427253,-1.0964291466245435,-0.8300701604200064,1
13,1.3100116246652718,-1.3772319058056086,-0.4081268629268356,1.5020455543952693,1.0235299783822647,0.7562861461604485,0
125,0.2802687946246765,-0.9308679436379356,-0.6712751051045739,1.8654358634984027,2.8608278867214985,0.3504740677328905,0
122,1.0456181953305246,-0.7225647612930217,-0.6186454566690264,0.9422280511823345,1.5574456098654608,0.7931781532902275,0
87,-1.1669373448918352,0.8545879050327565,-0.6011022405238438,-0.9140089331552921,-0.46829310958548925,0.9407461818093398,2
103,-0.2763489513432125,0.8545879050327565,-0.5309293759431134,-0.26579919259294643,-0.882862894031265,-0.38736607486267105,1
98,-0.9164593592062851,1.5985278419788782,-0.5923306324512525,-0.7077603793400002,-0.34266590217767845,1.1620982245880083,2
70,-1.3200072250330048,-1.0796559310271598,-1.1010839006615465,-0.9238302928607822,-0.279852298473773,-0.38736607486267105,1
55,1.6718131595443995,0.11064796808663481,-0.4782997275075657,0.5690163823737109,0.23835993208344677,0.8300701604200047,0
84,1.1430263008749049,-1.0796559310271598,1.0830465094136819,1.1190125258811559,0.9293095728264065,-0.38736607486267105,0
88,-0.4433342751335794,-0.45474638399241724,-1.0045962118630425,0.6083018211956712,-0.28613365884416353,0.6456101247711151,1
82,-1.111275570295046,-2.6865661948307826,-1.2414296298230072,-1.4345409975462668,-0.7823611281050165,-3.78143073080225,1
101,1.3378425119636663,-1.4962622957169882,-0.425670079072018,0.48062414502430023,1.6359626144953425,0.23979804634355711,0
52,-0.8607975846094961,-0.3357159940810382,1.337423143518829,-1.228292443730975,0.26976673393539946,-0.682502131900894,2
79,0.9899564207337356,-0.21668560416965915,1.4777688726802898,0.6083018211956712,0.9764197756043356,0.2029060392137782,0
61,1.5187432794032303,-1.0796559310271598,-0.6361886728142089,1.1190125258811559,0.034215720045754135,-0.38736607486267105,0
78,-1.8766249710008938,0.4082239428650835,2.0742382216164965,-1.5327545946011676,-0.15422509106596213,0.571826110511559,2
12,-1.111275570295046,0.11064796808663481,0.7935834430181696,-1.4443623572517568,-0.279852298473773,0.571826110511559,2
116,0.04370625258832373,0.7057999176435321,-0.7414479696853041,-0.7666885375729409,-1.0022087410686853,0.12912202495422204,1
140,1.9222911452299498,-0.9011103461600902,-0.4344416871446093,0.8341930944219432,0.8350891672705483,-0.09223001782444643,0
71,1.3378425119636663,-0.6035343713816416,-0.18006505303946232,0.4708027853188099,1.651666015421319,0.8300701604200047,0
26,-0.7912203663635102,0.11064796808663481,2.275985207286096,-1.2086497243199947,-0.6881407225491583,-0.12912202495422367,2
133,-0.24851806404481805,-0.03814001930258952,-0.5572442001608873,-0.38365550905882756,-1.11213254755052,-1.8630463600537925,1
35,0.5307467803102269,-0.03814001930258952,-0.7239047535401216,0.6966940585450824,1.4632252043096026,1.1620982245880083,0
18,0.4750850057134379,-0.6332919688594869,-0.24146630954760115,0.13687655533214707,-0.18563189291791485,-2.5271024883897972,1
118,0.18286068908029615,-0.24644320164750338,-0.29409595798314886,0.8734785332439036,0.9136061719004301,0.05533801069466589,0
49,-1.8487940837024994,-0.4845039814702625,-0.8817936988467646,-0.7666885375729409,-0.43688630773353654,-0.23979804634355875,2
106,0.21069157637869063,-0.3357159940810382,-1.1273987248793205,1.6886513887995809,-0.34266590217767845,-1.0514222031986749,1
46,-1.0973601266458488,-0.18692800669181386,0.5918364573485702,-1.5131118751901875,-0.8137679299569691,-0.23979804634355875,2
22,-0.7077277044683268,0.7057999176435321,0.8023550510907611,-1.4050769184297964,-0.6253271188452528,0.7193941390306713,2
51,0.3220151255722686,-1.6748078805840572,-0.6274170647416176,0.9324066914768442,0.866495969122501,-0.7931781532902291,0
73,-1.2086836758394268,-0.03814001930258952,0.890071131816674,-1.3461487601968558,-0.26414889754779663,-0.3135820606031149,2
29,0.7533938786973827,-0.4845039814702625,-1.206343197532642,-0.0890147178941249,-1.0022087410686853,-0.5349341033817817,1
19,-1.3617535559805964,-0.03814001930258952,1.54794173726102,-1.1791856452035245,-0.9079883355128273,-0.01844600356489027,2
17,-1.3895844432789908,0.5570119302543078,0.7760402268729875,-1.247935163141955,-0.37407270402963116,-0.01844600356489027,2
83,-0.6520659298715378,1.3009518672004294,0.5304352008404314,-1.4050769184297964,-0.5625135151413474,0.8300701604200047,2
90,-1.4313307742265824,-0.8415951512044008,-0.8730220907741733,-0.6095467822850995,-1.0022087410686853,-1.3465582602368995,1
66,0.6977321041005938,2.0448918041465514,1.8198615875113493,0.0975911165101867,-1.2691665568102835,1.2727742459773417,1
50,-1.7931323091057103,0.11064796808663481,2.3549296799394175,-1.6604322707725387,-1.11213254755052,-0.5718261105115606,2
99,0.8229710969433687,1.8961038167573268,-0.6011022405238438,-0.41311958817529765,-0.650452560326815,0.8669621675497836,1
63,1.087364526278116,-0.06789761678043481,-0.39935525485424433,0.9225853317713543,0.45820754504711575,1.5310182958857874,0
3,0.43333867476584653,0.4082239428650835,0.20588570215455393,0.6475872600176317,-0.10711488828803307,1.7892623457942347,0
136,0.3498460128706631,0.5570119302543078,-0.7414479696853041,0.13687655533214707,-1.137257989032082,-0.682502131900894,1
42,-1.0556137956982572,0.5570119302543078,1.977750532817993,-1.3559701199023462,-0.4525897086595129,0.3504740677328905,2
111,0.2802687946246765,-0.8415951512044008,-0.767762793903078,0.3922319076748896,1.6045558126433899,-0.23979804634355875,0
41,0.6977321041005938,-0.18692800669181386,-1.2589728459681897,0.22526879268155772,-1.542405732922272,-1.4203422744964556,1
96,-0.20677173309722602,0.11064796808663481,0.17957087793678028,-1.5032905154846974,0.034215720045754135,-0.12912202495422367,2
32,0.14111435813270473,1.3009518672004294,-1.074769076443773,-0.4425836672917679,-0.43688630773353654,0.46115008912222394,1
128,0.9621255334353411,-0.990383138593625,-0.5747874163060699,0.9520494108878244,0.6309449552328557,-0.3135820606031149,0
2,0.5307467803102269,-0.24644320164750338,1.3023367112284638,0.6377659003121418,0.8350891672705483,-0.9776381889391187,0
76,1.184772631822497,0.2594359554758591,-0.4782997275075657,0.9324066914768442,0.47391094597309213,0.09223001782444479,0
47,0.22460702002788757,1.3009518672004294,-0.609873848596435,-0.18722831494902564,-0.9331137769943895,-0.5349341033817817,1
25,-0.9721211338030741,1.5985278419788782,1.968978924745401,-1.0515079690321534,-0.43688630773353654,1.7523703386644558,2
39,-1.2643454504362157,0.11064796808663481,0.13571283757382363,-1.3068633213748957,-0.34266590217767845,0.3504740677328905,2
107,0.6003239985562128,-0.18692800669181386,0.9427007802522217,-0.38365550905882756,-0.6441711999564245,-1.4203422744964556,1
110,1.2543498500684829,-0.3059583966031929,1.2672502789380988,0.3725891882639094,0.00280891819380142,0.977638188939117,0
114,-0.49899604973036843,0.9438606974662913,-0.6537318889593913,-0.3345487105313771,-0.8608781327348982,-0.27669005347333603,1
95,0.308099681923071,0.5570119302543078,-0.7239047535401216,1.0993698064701756,-1.309995399217822,-0.35047406773289214,1
54,0.8925483151893546,-1.6748078805840572,-0.5309293759431134,1.678830029094091,1.3218945959758153,0.12912202495422204,0
20,0.308099681923071,-0.8415951512044008,-0.3379539983461053,1.1779406841140965,1.573149010791437,1.0883142103284522,0
40,-1.3060917813838075,0.4082239428650835,1.0655032932684994,-1.454183716957247,0.1912497293055177,-0.8669621675497853,2
8,0.43333867476584653,-0.752322358770866,-0.39935525485424433,0.7458008570725326,1.9029204302369405,1.0883142103284522,0
123,1.087364526278116,-2.508020609963714,-0.5046145517253395,0.7163367779560621,0.8821993700484774,-0.9038541746795625,0
60,0.22460702002788757,-1.2284439184163842,-0.6274170647416176,0.6377659003121418,0.3482837385652813,1.6785863244048997,0
21,-1.7931323091057103,0.5570119302543078,1.3549663596640116,-0.6291895016960798,-0.6881407225491583,-0.09223001782444643,2
138,-1.111275570295046,0.22967835799801387,-0.6537318889593913,-0.9925798107992129,0.31687693671332856,-0.6456101247711168,1
28,-1.4869925488233713,0.11064796808663481,-0.9344233472823122,-1.4247196378407767,-0.4054795058815838,-1.0514222031986749,2
131,0.5307467803102269,-0.6332919688594869,1.425139224244742,0.588659101784691,-0.279852298473773,-0.35047406773289214,0
0,-0.13719451485124012,-0.4845039814702625,0.46903394433229256,-0.6979390196345102,-0.8451747318089219,-0.5718261105115606,1
56,-1.584400654367752,0.7057999176435321,2.486503801028287,-1.3756128393133265,-0.13852169013998578,-0.23979804634355875,2
14,-0.22068717674642357,-0.4845039814702625,-0.9695097795726775,-0.23633511347647612,-0.43688630773353654,-1.7154783315346802,1
113,1.1569417445241026,-0.8415951512044008,-0.3554972144912879,1.4332960364568388,2.232691849682444,0.4242580819924467,0
69,0.18286068908029615,0.5867695277321531,-0.25900952569278374,-0.3345487105313771,-0.279852298473773,0.27669005347333436,1
30,-1.1391064575934406,1.4497398545896538,0.19711409408196284,-1.1693642854980346,-0.06000468551010401,1.1252062174582294,2
89,0.7116475477497908,0.4082239428650835,-1.1098555087341377,0.10741247621567701,0.3671278196764529,-0.3135820606031149,1
120,0.4750850057134379,0.8545879050327565,-0.6537318889593913,0.058305677688226316,-1.331980160514189,-0.719394139030673,1
112,1.198688075471694,-0.008382421824744229,-1.0396826441534077,-0.03008655966118433,-0.8137679299569691,-1.7154783315346802,1
37,0.40550778746745203,-2.150929440229575,-0.548472592088296,1.2172261229360568,1.1962673885680044,-1.2727742459773432,0
141,-1.111275570295046,-0.03814001930258952,1.0830465094136819,-1.5229332348956777,-0.5939203169933002,-0.719394139030673,2
129,0.8090556532941717,1.5985278419788782,-0.2677811337653752,0.6377659003121418,0.1912497293055177,3.0804825953364667,0
16,0.26635335097547963,-0.03814001930258952,1.2146206305025515,0.5395523032572408,-0.650452560326815,-2.0843984028324605,1
65,0.7533938786973827,1.5985278419788782,-0.7414479696853041,0.8145503750109631,-1.1278359484764962,1.0514222031986733,1
27,0.9203792024877491,0.4082239428650835,-0.17129344496687085,0.6083018211956712,-1.228337714402745,-0.7931781532902291,1
77,1.810967596036372,-1.1986863209385394,-0.5660158082334786,1.010977569120765,0.9293095728264065,0.16601403208400095,0
135,-1.5426543234201604,-0.6332919688594869,-0.9782813876452687,-1.4247196378407767,-0.37407270402963116,-0.49804209625200446,2
143,-0.6659813735207347,-1.0796559310271598,-0.4168984709994269,-0.452405026997258,-1.0713037051429815,-1.7154783315346802,1
152,0.1689452454310992,-1.0796559310271598,-0.829164050411217,0.46098142561332,-1.0713037051429815,-1.4941262887560118,1
165,0.5724931112578183,0.2594359554758591,-0.548472592088296,0.7359794973670423,1.1020469830121464,0.27669005347333436,0
149,0.3498460128706631,-0.18692800669181386,-0.487071335580157,0.4904455047297901,1.0235299783822647,0.977638188939117,0
177,0.9899564207337356,-1.0796559310271598,-0.5923306324512525,1.3350824394019378,0.6780551580107848,-0.9776381889391187,0
145,0.6281548858546073,-0.8415951512044008,-1.0221394280082252,-0.7372244584564706,-0.1605064514363527,-2.3426424527409067,1
172,-1.5426543234201604,-0.3357159940810382,0.8286698753085348,-1.1791856452035245,-0.29555569939974935,-0.38736607486267105,2
169,-1.3060917813838075,0.7057999176435321,0.3550030393886056,-1.3265060407858758,-0.48399651051146564,-0.3135820606031149,2
158,-1.4452462178757797,-0.3357159940810382,0.0918547972108674,-1.3461487601968558,-0.23274209569584392,-0.682502131900894,2
170,-0.42941883148438187,-1.436747100761298,-1.1975715894600507,-0.17740695524353556,-0.06000468551010401,-1.6048023101453461,1
160,-1.2086836758394268,-0.3357159940810382,0.9602439963974043,-1.3068633213748957,-0.29555569939974935,-0.12912202495422367,2
144,-0.5407423806779599,-0.18692800669181386,-0.7940776181208519,-0.2756205522984365,-1.3005733586622361,0.5349341033817802,1
168,-0.49899604973036843,0.5570119302543078,-0.206379877257236,-1.0220438899156832,-0.4525897086595129,1.3096662531071206,1
153,1.0595336389797214,0.4082239428650835,0.08308318913827631,0.0779483970992065,-1.0398969032910286,0.27669005347333436,1
148,-0.19285628944802907,-1.0796559310271598,-1.2765160621133722,-0.0006224805447142578,-1.184368191810011,-2.490210481260019,1
166,0.6699012168021993,-0.6630495663373321,-0.548472592088296,1.482402834984289,1.5417422089394843,-0.4242580819924483,0
161,0.7812247659957773,-1.3772319058056086,-1.1800283733148682,1.1288338855866462,-0.8388933714385313,-2.5271024883897972,1
155,1.4213351738588498,0.4082239428650835,1.7146022906402538,0.9815134900042944,-1.2220563540323544,0.01844600356488863,1
147,-1.6678933162629355,0.11064796808663481,0.5567500250582055,-0.7961526166894112,-0.7509543262530637,0.05533801069466589,2
146,0.7673093223465797,-0.18692800669181386,-0.548472592088296,-0.0006224805447142578,-0.8137679299569691,-0.9776381889391187,1
157,0.9482100897861435,0.7057999176435321,0.17079926986418878,-0.18722831494902564,-1.426200566070047,-0.4242580819924483,1
175,0.3498460128706631,-0.7225647612930217,-0.46075651136238316,0.6475872600176317,0.6937585589367611,-0.09223001782444643,0
176,1.2265189627700883,3.0864077158711214,-0.6011022405238438,0.8440144541274336,0.6780551580107848,0.7931781532902275,1
171,-0.8468821409602991,0.8545879050327565,1.3198799273736466,-0.4327623075862778,-0.7980645290309928,-0.23979804634355875,1
164,0.7673093223465797,-0.3059583966031929,0.004138716484954519,1.1877620438195866,1.306191195049839,1.0514222031986733,0
142,0.3498460128706631,-0.871352748682246,-0.8116208342660345,1.6100805111556602,1.620259213569366,0.4242580819924467,0
159,-1.4174153305773851,1.4497398545896538,1.530398521115837,-1.247935163141955,-0.6567339206972056,1.3096662531071206,2
173,0.22460702002788757,0.4082239428650835,0.06553997299309373,0.23509015238704803,-1.3947937642180943,-0.7931781532902291,1
154,-0.7773049227143126,0.31895115043154865,-0.7239047535401216,-0.560439983757649,-0.8608781327348982,-0.4611500891222272,1
167,-0.9582056901538768,-0.7820799562487112,-1.2414296298230072,-0.7175817390454904,-0.06000468551010401,-0.09223001782444643,1
150,0.4750850057134379,-0.4845039814702625,-0.32041078220092273,0.22526879268155772,-1.331980160514189,-0.38736607486267105,1
174,-1.4730771051741742,1.0033758924219809,1.363737967736603,-1.2577565228474452,-0.06000468551010401,0.3504740677328905,2
163,0.6420703295038048,-0.4845039814702625,-1.2852876701859635,0.17616199415410747,-0.7823611281050165,0.7193941390306713,1
162,1.2682652937176797,-1.9128686604068164,1.4339108323173335,0.9913348497097848,-0.028597883658151295,0.46115008912222394,0
156,0.2941842382738741,-0.4845039814702625,0.7146389703648482,0.9422280511823345,-1.1403986692172774,-0.6456101247711168,1
151,-0.6938122608191292,-1.0796559310271598,0.9427007802522217,-0.7666885375729409,-1.2471817955139166,-1.4941262887560118,1
