2.429800033569335938e+00,1.810000038146972656e+01,8.055789947509765625e+00,9.540000152587890625e+01,1.813999938964843750e+01,2.020000076293945312e+01
2.124700069427490234e+00,1.810000038146972656e+01,1.116040039062500000e+01,9.459999847412109375e+01,2.327000045776367188e+01,2.020000076293945312e+01
4.100699901580810547e+00,3.329999923706054688e+00,2.103800028562545776e-01,3.220000076293945312e+01,4.849999904632568359e+00,1.489999961853027344e+01
4.090000152587890625e+00,2.309999942779541016e+00,6.320000160485506058e-03,6.519999694824218750e+01,4.980000019073486328e+00,1.530000019073486328e+01
5.491700172424316406e+00,6.090000152587890625e+00,3.536999970674514771e-02,4.040000152587890625e+01,9.500000000000000000e+00,1.610000038146972656e+01
1.736400008201599121e+00,1.957999992370605469e+01,2.446680068969726562e+00,9.400000000000000000e+01,1.613999938964843750e+01,1.469999980926513672e+01
3.587500095367431641e+00,1.059000015258789062e+01,2.895500063896179199e-01,9.800000190734863281e+00,2.954999923706054688e+01,1.860000038146972656e+01
5.869999885559082031e+00,6.909999847412109375e+00,2.538700103759765625e-01,9.530000305175781250e+01,3.080999946594238281e+01,1.789999961853027344e+01
3.377899885177612305e+00,5.960000038146972656e+00,9.743999689817428589e-02,6.140000152587890625e+01,1.140999984741210938e+01,1.920000076293945312e+01
7.309000015258789062e+00,1.519999980926513672e+00,4.010999947786331177e-02,3.409999847412109375e+01,4.079999923706054688e+00,1.260000038146972656e+01
4.238999843597412109e+00,8.140000343322753906e+00,1.002449989318847656e+00,8.730000305175781250e+01,1.197999954223632812e+01,2.100000000000000000e+01
2.004800081253051758e+00,1.810000038146972656e+01,5.666369915008544922e+00,1.000000000000000000e+02,1.659000015258789062e+01,2.020000076293945312e+01
1.386100053787231445e+00,1.810000038146972656e+01,1.786669921875000000e+01,1.000000000000000000e+02,2.178000068664550781e+01,2.020000076293945312e+01
2.197999954223632812e+00,1.810000038146972656e+01,9.924850463867187500e+00,9.659999847412109375e+01,1.644000053405761719e+01,2.020000076293945312e+01
5.287300109863281250e+00,1.081000041961669922e+01,9.164000302553176880e-02,7.800000190734863281e+00,5.519999980926513672e+00,1.920000076293945312e+01
1.591599941253662109e+00,1.957999992370605469e+01,1.496320009231567383e+00,1.000000000000000000e+02,1.327999973297119141e+01,1.469999980926513672e+01
1.589499950408935547e+00,1.810000038146972656e+01,1.433370018005371094e+01,1.000000000000000000e+02,3.062000083923339844e+01,2.020000076293945312e+01
7.827799797058105469e+00,2.240000009536743164e+00,6.465999782085418701e-02,2.010000038146972656e+01,4.969999790191650391e+00,1.480000019073486328e+01
4.399600028991699219e+00,8.140000343322753906e+00,7.502599954605102539e-01,9.409999847412109375e+01,1.629999923706054688e+01,2.100000000000000000e+01
3.532500028610229492e+00,9.899999618530273438e+00,4.020200073719024658e-01,6.719999694824218750e+01,1.035999965667724609e+01,1.839999961853027344e+01
1.426100015640258789e+00,1.810000038146972656e+01,1.681180000305175781e+01,9.809999847412109375e+01,3.080999946594238281e+01,2.020000076293945312e+01
3.665899991989135742e+00,1.503999996185302734e+01,2.875000052154064178e-02,2.889999961853027344e+01,6.210000038146972656e+00,1.820000076293945312e+01
5.400700092315673828e+00,4.860000133514404297e+00,4.112999886274337769e-02,3.350000000000000000e+01,5.289999961853027344e+00,1.900000000000000000e+01
2.801599979400634766e+00,1.810000038146972656e+01,5.821149826049804688e+00,8.990000152587890625e+01,1.028999996185302734e+01,2.020000076293945312e+01
6.269999980926513672e+00,2.029999971389770508e+00,3.444999828934669495e-02,3.840000152587890625e+01,7.429999828338623047e+00,1.469999980926513672e+01
5.415900230407714844e+00,7.380000114440917969e+00,3.034699857234954834e-01,2.889999961853027344e+01,6.150000095367431641e+00,1.960000038146972656e+01
6.346700191497802734e+00,7.869999885559082031e+00,2.248899936676025391e-01,9.430000305175781250e+01,2.045000076293945312e+01,1.519999980926513672e+01
6.336100101470947266e+00,4.929999828338623047e+00,1.061199977993965149e-01,6.509999847412109375e+01,1.239999961853027344e+01,1.660000038146972656e+01
2.065099954605102539e+00,1.810000038146972656e+01,9.724180221557617188e+00,9.719999694824218750e+01,1.952000045776367188e+01,2.020000076293945312e+01
2.548000097274780273e+00,1.001000022888183594e+01,2.221200019121170044e-01,9.540000152587890625e+01,1.709000015258789062e+01,1.779999923706054688e+01
4.427199840545654297e+00,4.489999771118164062e+00,5.187999829649925232e-02,4.509999847412109375e+01,1.285999965667724609e+01,1.850000000000000000e+01
5.118000030517578125e+00,2.680000066757202148e+00,3.510000184178352356e-02,3.320000076293945312e+01,3.809999942779541016e+00,1.469999980926513672e+01
3.615000009536743164e+00,1.503999996185302734e+01,4.293999820947647095e-02,7.730000305175781250e+01,1.059000015258789062e+01,1.820000076293945312e+01
1.935600042343139648e+00,1.810000038146972656e+01,7.367109775543212891e+00,7.809999847412109375e+01,2.152000045776367188e+01,2.020000076293945312e+01
6.226699829101562500e+00,7.869999885559082031e+00,1.174700036644935608e-01,8.290000152587890625e+01,1.327000045776367188e+01,1.519999980926513672e+01
3.797899961471557617e+00,8.140000343322753906e+00,1.251790046691894531e+00,9.809999847412109375e+01,2.102000045776367188e+01,2.100000000000000000e+01
1.345900058746337891e+00,1.957999992370605469e+01,2.779740095138549805e+00,9.780000305175781250e+01,2.929000091552734375e+01,1.469999980926513672e+01
2.197400093078613281e+00,2.564999961853027344e+01,7.164999842643737793e-02,8.409999847412109375e+01,1.427000045776367188e+01,1.910000038146972656e+01
1.212650012969970703e+01,2.019999980926513672e+00,1.709000021219253540e-02,3.609999847412109375e+01,4.500000000000000000e+00,1.700000000000000000e+01
6.062200069427490234e+00,2.180000066757202148e+00,2.985000051558017731e-02,5.870000076293945312e+01,5.210000038146972656e+00,1.870000076293945312e+01
1.951200008392333984e+00,1.810000038146972656e+01,1.433370018005371094e+01,8.800000000000000000e+01,1.310999965667724609e+01,2.020000076293945312e+01
4.967100143432617188e+00,7.070000171661376953e+00,2.731000073254108429e-02,7.890000152587890625e+01,9.140000343322753906e+00,1.779999923706054688e+01
2.006299972534179688e+00,2.564999961853027344e+01,9.848999977111816406e-02,9.580000305175781250e+01,1.757999992370605469e+01,1.910000038146972656e+01
1.658200025558471680e+00,1.810000038146972656e+01,4.574610137939453125e+01,1.000000000000000000e+02,3.697999954223632812e+01,2.020000076293945312e+01
2.496099948883056641e+00,1.810000038146972656e+01,9.513629913330078125e+00,9.409999847412109375e+01,1.870999908447265625e+01,2.020000076293945312e+01
5.502699851989746094e+00,1.392000007629394531e+01,8.264999836683273315e-02,1.839999961853027344e+01,8.579999923706054688e+00,1.600000000000000000e+01
8.792099952697753906e+00,1.250000000000000000e+00,6.210999935865402222e-02,4.440000152587890625e+01,5.980000019073486328e+00,1.970000076293945312e+01
3.651900053024291992e+00,6.199999809265136719e+00,4.479100108146667480e-01,6.650000000000000000e+01,8.050000190734863281e+00,1.739999961853027344e+01
4.502600193023681641e+00,1.282999992370605469e+01,9.511999785900115967e-02,4.500000000000000000e+01,8.939999580383300781e+00,1.870000076293945312e+01
1.071030044555664062e+01,1.690000057220458984e+00,7.949999719858169556e-02,3.590000152587890625e+01,5.489999771118164062e+00,1.829999923706054688e+01
2.432899951934814453e+00,8.560000419616699219e+00,1.280200034379959106e-01,9.709999847412109375e+01,1.227000045776367188e+01,2.089999961853027344e+01
1.794000029563903809e+00,1.810000038146972656e+01,1.181229972839355469e+01,7.650000000000000000e+01,2.273999977111816406e+01,2.020000076293945312e+01
2.779200077056884766e+00,1.810000038146972656e+01,8.200579643249511719e+00,8.030000305175781250e+01,1.694000053405761719e+01,2.020000076293945312e+01
1.668599963188171387e+00,2.188999938964843750e+01,2.497999966144561768e-01,9.819999694824218750e+01,2.131999969482421875e+01,2.120000076293945312e+01
3.066499948501586914e+00,1.810000038146972656e+01,3.163599967956542969e+00,4.820000076293945312e+01,1.413000011444091797e+01,2.020000076293945312e+01
3.796499967575073242e+00,8.140000343322753906e+00,8.027099967002868652e-01,3.659999847412109375e+01,1.168999958038330078e+01,2.100000000000000000e+01
3.945399999618530273e+00,1.059000015258789062e+01,1.405200064182281494e-01,3.229999923706054688e+01,9.380000114440917969e+00,1.860000038146972656e+01
5.491700172424316406e+00,6.090000152587890625e+00,9.266000241041183472e-02,1.839999961853027344e+01,8.670000076293945312e+00,1.610000038146972656e+01
2.421000003814697266e+00,8.560000419616699219e+00,1.395999938249588013e-01,9.000000000000000000e+01,1.232999992370605469e+01,2.089999961853027344e+01
1.613199949264526367e+00,1.810000038146972656e+01,4.555870056152343750e+00,8.790000152587890625e+01,7.119999885559082031e+00,2.020000076293945312e+01
2.747400045394897461e+00,1.001000022888183594e+01,1.509799957275390625e-01,8.259999847412109375e+01,1.030000019073486328e+01,1.779999923706054688e+01
7.653399944305419922e+00,1.470000028610229492e+00,3.150000050663948059e-02,1.530000019073486328e+01,4.559999942779541016e+00,1.700000000000000000e+01
3.917500019073486328e+00,6.960000038146972656e+00,1.146000027656555176e-01,5.870000076293945312e+01,7.730000019073486328e+00,1.860000038146972656e+01
3.262799978256225586e+00,9.899999618530273438e+00,2.693800032138824463e-01,8.280000305175781250e+01,7.900000095367431641e+00,1.839999961853027344e+01
2.798599958419799805e+00,9.689999580383300781e+00,2.896000146865844727e-01,7.290000152587890625e+01,2.113999938964843750e+01,1.920000076293945312e+01
1.386100053787231445e+00,1.810000038146972656e+01,2.364819908142089844e+01,9.619999694824218750e+01,2.369000053405761719e+01,2.020000076293945312e+01
2.421600103378295898e+00,3.970000028610229492e+00,5.783399939537048340e-01,6.700000000000000000e+01,7.440000057220458984e+00,1.300000000000000000e+01
3.363300085067749023e+00,1.389000034332275391e+01,1.142499968409538269e-01,9.240000152587890625e+01,1.050000000000000000e+01,1.639999961853027344e+01
8.013600349426269531e+00,4.389999866485595703e+00,6.162000074982643127e-02,5.229999923706054688e+01,1.267000007629394531e+01,1.879999923706054688e+01
3.944999933242797852e+00,9.899999618530273438e+00,2.535600066184997559e-01,7.769999694824218750e+01,1.150000000000000000e+01,1.839999961853027344e+01
1.862900018692016602e+00,1.810000038146972656e+01,3.766189956665039062e+01,7.869999694824218750e+01,1.452000045776367188e+01,2.020000076293945312e+01
1.868100047111511230e+00,2.773999977111816406e+01,1.057400032877922058e-01,9.880000305175781250e+01,1.806999969482421875e+01,2.010000038146972656e+01
2.714699983596801758e+00,8.560000419616699219e+00,2.287600040435791016e-01,8.540000152587890625e+01,1.063000011444091797e+01,2.089999961853027344e+01
3.112099885940551758e+00,1.389000034332275391e+01,4.560000076889991760e-02,5.600000000000000000e+01,1.351000022888183594e+01,1.639999961853027344e+01
7.225399971008300781e+00,5.130000114440917969e+00,1.493200063705444336e-01,6.619999694824218750e+01,1.314999961853027344e+01,1.970000076293945312e+01
2.072000026702880859e+00,1.810000038146972656e+01,6.288070201873779297e+00,9.640000152587890625e+01,1.779000091552734375e+01,2.020000076293945312e+01
2.100699901580810547e+00,1.810000038146972656e+01,1.502340030670166016e+01,9.730000305175781250e+01,2.490999984741210938e+01,2.020000076293945312e+01
2.409100055694580078e+00,9.689999580383300781e+00,2.391200065612792969e-01,6.530000305175781250e+01,1.292000007629394531e+01,1.920000076293945312e+01
1.858899950981140137e+00,1.810000038146972656e+01,1.108740043640136719e+01,1.000000000000000000e+02,1.502000045776367188e+01,2.020000076293945312e+01
2.596100091934204102e+00,4.050000190734863281e+00,1.391399949789047241e-01,8.850000000000000000e+01,1.468999958038330078e+01,1.660000038146972656e+01
2.425899982452392578e+00,1.957999992370605469e+01,1.800279974937438965e+00,7.919999694824218750e+01,1.214000034332275391e+01,1.469999980926513672e+01
2.846999883651733398e+00,2.460000038146972656e+00,1.000799983739852905e-01,9.559999847412109375e+01,5.679999828338623047e+00,1.779999923706054688e+01
7.309000015258789062e+00,1.519999980926513672e+00,4.665999859571456909e-02,3.659999847412109375e+01,8.609999656677246094e+00,1.260000038146972656e+01
3.414499998092651367e+00,3.410000085830688477e+00,5.302000045776367188e-02,6.309999847412109375e+01,5.699999809265136719e+00,1.779999923706054688e+01
5.214600086212158203e+00,3.240000009536743164e+00,6.723999977111816406e-02,1.720000076293945312e+01,7.340000152587890625e+00,1.689999961853027344e+01
2.118499994277954102e+00,2.188999938964843750e+01,3.400599956512451172e-01,9.890000152587890625e+01,1.260000038146972656e+01,2.120000076293945312e+01
1.951200008392333984e+00,1.810000038146972656e+01,1.204819965362548828e+01,8.759999847412109375e+01,1.410000038146972656e+01,2.020000076293945312e+01
2.646300077438354492e+00,4.050000190734863281e+00,9.177999943494796753e-02,8.409999847412109375e+01,9.039999961853027344e+00,1.660000038146972656e+01
1.849799990653991699e+00,2.188999938964843750e+01,3.523299992084503174e-01,9.840000152587890625e+01,1.459000015258789062e+01,2.120000076293945312e+01
3.554899930953979492e+00,4.050000190734863281e+00,7.022000104188919067e-02,4.720000076293945312e+01,1.010999965667724609e+01,1.660000038146972656e+01
4.721099853515625000e+00,7.380000114440917969e+00,2.839199900627136230e-01,7.430000305175781250e+01,1.173999977111816406e+01,1.960000038146972656e+01
1.668699979782104492e+00,2.188999938964843750e+01,5.445200204849243164e-01,9.790000152587890625e+01,1.845999908447265625e+01,2.120000076293945312e+01
4.098299980163574219e+00,1.810000038146972656e+01,2.818380117416381836e+00,4.029999923706054688e+01,1.042000007629394531e+01,2.020000076293945312e+01
1.997599959373474121e+00,1.810000038146972656e+01,1.224720001220703125e+01,5.970000076293945312e+01,1.568999958038330078e+01,2.020000076293945312e+01
1.607399940490722656e+00,1.810000038146972656e+01,4.152920150756835938e+01,8.540000152587890625e+01,2.737999916076660156e+01,2.020000076293945312e+01
8.696599960327148438e+00,1.220000028610229492e+00,1.310999970883131027e-02,2.189999961853027344e+01,4.809999942779541016e+00,1.789999961853027344e+01
7.396699905395507812e+00,5.860000133514404297e+00,2.140900045633316040e-01,8.899999618530273438e+00,3.589999914169311523e+00,1.910000038146972656e+01
6.189899921417236328e+00,4.929999828338623047e+00,9.251999855041503906e-02,4.220000076293945312e+01,7.369999885559082031e+00,1.660000038146972656e+01
3.331700086593627930e+00,1.810000038146972656e+01,5.708179950714111328e+00,7.490000152587890625e+01,7.739999771118164062e+00,2.020000076293945312e+01
1.525699973106384277e+00,1.957999992370605469e+01,2.733969926834106445e+00,9.490000152587890625e+01,2.145000076293945312e+01,1.469999980926513672e+01
1.178099989891052246e+00,1.810000038146972656e+01,2.071619987487792969e+01,1.000000000000000000e+02,2.334000015258789062e+01,2.020000076293945312e+01
1.529600024223327637e+00,1.957999992370605469e+01,2.330990076065063477e+00,9.380000305175781250e+01,2.831999969482421875e+01,1.469999980926513672e+01
2.106899976730346680e+00,8.560000419616699219e+00,1.326200067996978760e-01,9.669999694824218750e+01,1.646999931335449219e+01,2.089999961853027344e+01
9.187600135803222656e+00,7.400000095367431641e-01,2.054999954998493195e-02,3.570000076293945312e+01,5.769999980926513672e+00,1.729999923706054688e+01
4.812200069427490234e+00,5.190000057220458984e+00,5.496999993920326233e-02,4.540000152587890625e+01,9.739999771118164062e+00,2.020000076293945312e+01
5.720900058746337891e+00,6.909999847412109375e+00,1.274400055408477783e-01,2.900000095367431641e+00,4.840000152587890625e+00,1.789999961853027344e+01
6.219600200653076172e+00,2.930000066757202148e+00,2.187000028789043427e-02,9.899999618530273438e+00,5.030000209808349609e+00,1.560000038146972656e+01
3.375099897384643555e+00,6.199999809265136719e+00,4.417800009250640869e-01,2.139999961853027344e+01,3.759999990463256836e+00,1.739999961853027344e+01
5.415900230407714844e+00,7.380000114440917969e+00,2.410299926996231079e-01,4.370000076293945312e+01,1.278999996185302734e+01,1.960000038146972656e+01
6.611499786376953125e+00,3.369999885559082031e+00,3.584000095725059509e-02,1.779999923706054688e+01,4.670000076293945312e+00,1.610000038146972656e+01
7.317200183868408203e+00,5.320000171661376953e+00,4.589999839663505554e-02,4.559999847412109375e+01,7.599999904632568359e+00,1.660000038146972656e+01
5.985300064086914062e+00,5.190000057220458984e+00,3.960999846458435059e-02,3.450000000000000000e+01,8.010000228881835938e+00,2.020000076293945312e+01
2.122400045394897461e+00,8.560000419616699219e+00,1.311700046062469482e-01,8.519999694824218750e+01,1.409000015258789062e+01,2.089999961853027344e+01
2.167500019073486328e+00,1.193000030517578125e+01,6.075999885797500610e-02,9.100000000000000000e+01,5.639999866485595703e+00,2.100000000000000000e+01
2.861700057983398438e+00,6.199999809265136719e+00,3.580900132656097412e-01,8.850000000000000000e+01,9.710000038146972656e+00,1.739999961853027344e+01
7.035500049591064453e+00,4.929999828338623047e+00,1.028999984264373779e-01,5.290000152587890625e+01,1.122000026702880859e+01,1.660000038146972656e+01
2.435800075531005859e+00,1.810000038146972656e+01,4.752369880676269531e+00,8.650000000000000000e+01,1.812999916076660156e+01,2.020000076293945312e+01
2.518199920654296875e+00,1.810000038146972656e+01,4.541920185089111328e+00,8.800000000000000000e+01,7.789999961853027344e+00,2.020000076293945312e+01
2.052700042724609375e+00,1.810000038146972656e+01,8.492130279541015625e+00,8.609999847412109375e+01,1.763999938964843750e+01,2.020000076293945312e+01
2.256500005722045898e+00,1.001000022888183594e+01,1.423099935054779053e-01,8.419999694824218750e+01,1.044999980926513672e+01,1.779999923706054688e+01
2.798599958419799805e+00,9.689999580383300781e+00,1.789900064468383789e-01,2.879999923706054688e+01,1.760000038146972656e+01,1.920000076293945312e+01
6.062200069427490234e+00,2.180000066757202148e+00,6.904999911785125732e-02,5.420000076293945312e+01,5.329999923706054688e+00,1.870000076293945312e+01
3.033400058746337891e+00,1.810000038146972656e+01,4.348790168762207031e+00,8.400000000000000000e+01,1.629000091552734375e+01,2.020000076293945312e+01
1.589400053024291992e+00,1.810000038146972656e+01,2.865579986572265625e+01,1.000000000000000000e+02,2.007999992370605469e+01,2.020000076293945312e+01
4.862800121307373047e+00,6.409999847412109375e+00,6.126999855041503906e-02,2.760000038146972656e+01,4.159999847412109375e+00,1.760000038146972656e+01
3.747600078582763672e+00,4.489999771118164062e+00,7.151000201702117920e-02,5.679999923706054688e+01,8.439999580383300781e+00,1.850000000000000000e+01
1.639000058174133301e+00,1.810000038146972656e+01,9.595709800720214844e+00,1.000000000000000000e+02,2.030999946594238281e+01,2.020000076293945312e+01
2.040699958801269531e+00,1.957999992370605469e+01,1.833770036697387695e+00,9.819999694824218750e+01,1.919999957084655762e+00,1.469999980926513672e+01
8.343999862670898438e+00,2.009999990463256836e+00,1.501000020653009415e-02,2.970000076293945312e+01,5.989999771118164062e+00,1.700000000000000000e+01
4.077600002288818359e+00,6.409999847412109375e+00,5.643999949097633362e-02,3.290000152587890625e+01,3.529999971389770508e+00,1.760000038146972656e+01
3.099200010299682617e+00,2.180000066757202148e+00,7.502999901771545410e-02,7.190000152587890625e+01,6.469999790191650391e+00,1.839999961853027344e+01
5.450900077819824219e+00,7.869999885559082031e+00,9.378000348806381226e-02,3.900000000000000000e+01,1.571000003814697266e+01,1.519999980926513672e+01
1.728099942207336426e+00,1.810000038146972656e+01,8.151740074157714844e+00,9.890000152587890625e+01,2.085000038146972656e+01,2.020000076293945312e+01
3.671499967575073242e+00,6.199999809265136719e+00,4.629600048065185547e-01,7.690000152587890625e+01,5.250000000000000000e+00,1.739999961853027344e+01
5.100399971008300781e+00,6.909999847412109375e+00,1.714199930429458618e-01,3.379999923706054688e+01,1.021000003814697266e+01,1.789999961853027344e+01
6.818500041961669922e+00,5.130000114440917969e+00,1.717099994421005249e-01,9.340000152587890625e+01,1.443999958038330078e+01,1.970000076293945312e+01
4.239200115203857422e+00,1.059000015258789062e+01,1.358699947595596313e-01,5.909999847412109375e+01,1.465999984741210938e+01,1.860000038146972656e+01
1.071030044555664062e+01,1.690000057220458984e+00,7.243999838829040527e-02,1.850000000000000000e+01,7.789999961853027344e+00,1.829999923706054688e+01
2.170500040054321289e+00,1.810000038146972656e+01,1.023299980163574219e+01,9.669999694824218750e+01,1.803000068664550781e+01,2.020000076293945312e+01
2.777800083160400391e+00,8.560000419616699219e+00,1.079299971461296082e-01,5.440000152587890625e+01,1.300000000000000000e+01,2.089999961853027344e+01
7.653399944305419922e+00,1.470000028610229492e+00,1.778000034391880035e-02,1.389999961853027344e+01,4.449999809265136719e+00,1.700000000000000000e+01
1.416499972343444824e+00,1.810000038146972656e+01,8.897619628906250000e+01,9.190000152587890625e+01,1.720999908447265625e+01,2.020000076293945312e+01
7.319699764251708984e+00,4.000000000000000000e+00,1.360000018030405045e-02,4.759999847412109375e+01,1.480000019073486328e+01,2.110000038146972656e+01
2.597899913787841797e+00,2.460000038146972656e+00,6.887999922037124634e-02,6.220000076293945312e+01,9.449999809265136719e+00,1.779999923706054688e+01
2.161999940872192383e+00,1.957999992370605469e+01,1.519019961357116699e+00,9.390000152587890625e+01,3.319999933242797852e+00,1.469999980926513672e+01
2.509099960327148438e+00,1.810000038146972656e+01,4.261310100555419922e+00,8.130000305175781250e+01,1.267000007629394531e+01,2.020000076293945312e+01
4.354899883270263672e+00,1.059000015258789062e+01,2.519899904727935791e-01,7.269999694824218750e+01,1.805999946594238281e+01,1.860000038146972656e+01
6.498000144958496094e+00,6.070000171661376953e+00,1.355399936437606812e-01,3.679999923706054688e+01,1.309000015258789062e+01,1.889999961853027344e+01
2.086899995803833008e+00,2.564999961853027344e+01,9.299000352621078491e-02,9.290000152587890625e+01,1.793000030517578125e+01,1.910000038146972656e+01
2.915299892425537109e+00,4.050000190734863281e+00,6.641999632120132446e-02,7.440000152587890625e+01,6.920000076293945312e+00,1.660000038146972656e+01
5.116700172424316406e+00,4.949999809265136719e+00,3.615000098943710327e-02,2.339999961853027344e+01,4.699999809265136719e+00,1.920000076293945312e+01
6.640699863433837891e+00,6.059999942779541016e+00,3.466000035405158997e-02,2.329999923706054688e+01,7.829999923706054688e+00,1.689999961853027344e+01
3.099299907684326172e+00,1.810000038146972656e+01,4.038410186767578125e+00,9.069999694824218750e+01,1.286999988555908203e+01,2.020000076293945312e+01
6.320000171661376953e+00,1.392000007629394531e+01,1.410299986600875854e-01,5.800000000000000000e+01,1.584000015258789062e+01,1.600000000000000000e+01
5.116700172424316406e+00,4.949999809265136719e+00,7.885999977588653564e-02,2.770000076293945312e+01,3.559999942779541016e+00,1.920000076293945312e+01
2.425899982452392578e+00,1.957999992370605469e+01,1.207419991493225098e+00,9.459999847412109375e+01,1.443000030517578125e+01,1.469999980926513672e+01
2.987900018692016602e+00,2.460000038146972656e+00,8.308000117540359497e-02,8.980000305175781250e+01,1.397999954223632812e+01,1.779999923706054688e+01
7.826499938964843750e+00,5.860000133514404297e+00,1.907300055027008057e-01,1.750000000000000000e+01,6.559999942779541016e+00,1.910000038146972656e+01
1.765900015830993652e+00,1.957999992370605469e+01,1.425019979476928711e+00,1.000000000000000000e+02,7.389999866485595703e+00,1.469999980926513672e+01
2.122200012207031250e+00,1.810000038146972656e+01,8.982959747314453125e+00,9.740000152587890625e+01,1.760000038146972656e+01,2.020000076293945312e+01
6.266900062561035156e+00,1.889999985694885254e+00,2.497999928891658783e-02,5.970000076293945312e+01,8.649999618530273438e+00,1.589999961853027344e+01
5.401100158691406250e+00,2.950000047683715820e+00,2.762999944388866425e-02,2.179999923706054688e+01,4.320000171661376953e+00,1.829999923706054688e+01
9.089200019836425781e+00,1.759999990463256836e+00,1.964999921619892120e-02,3.150000000000000000e+01,1.293000030517578125e+01,1.820000076293945312e+01
2.469899892807006836e+00,2.188999938964843750e+01,3.298200070858001709e-01,9.540000152587890625e+01,1.502999973297119141e+01,2.120000076293945312e+01
1.169100046157836914e+00,1.810000038146972656e+01,9.232299804687500000e+00,1.000000000000000000e+02,9.529999732971191406e+00,2.020000076293945312e+01
1.618000030517578125e+00,1.957999992370605469e+01,1.656599998474121094e+00,9.730000305175781250e+01,1.410000038146972656e+01,1.469999980926513672e+01
5.100399971008300781e+00,6.909999847412109375e+00,1.883600056171417236e-01,3.329999923706054688e+01,1.414999961853027344e+01,1.789999961853027344e+01
6.087699890136718750e+00,6.909999847412109375e+00,2.197699993848800659e-01,6.200000000000000000e+01,1.620000076293945312e+01,1.789999961853027344e+01
2.315799951553344727e+00,1.810000038146972656e+01,5.581069946289062500e+00,8.790000152587890625e+01,1.621999931335449219e+01,2.020000076293945312e+01
1.702800035476684570e+00,1.810000038146972656e+01,2.480170059204101562e+01,9.600000000000000000e+01,1.977000045776367188e+01,2.020000076293945312e+01
6.479800224304199219e+00,3.440000057220458984e+00,9.068000316619873047e-02,2.150000000000000000e+01,5.099999904632568359e+00,1.519999980926513672e+01
1.174200057983398438e+00,1.810000038146972656e+01,1.110809993743896484e+01,1.000000000000000000e+02,3.477000045776367188e+01,2.020000076293945312e+01
1.425400018692016602e+00,1.810000038146972656e+01,6.792079925537109375e+01,1.000000000000000000e+02,2.297999954223632812e+01,2.020000076293945312e+01
