3.300400085449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.519999694824218750e+01,1.131999969482421875e+01,1.957999992370605469e+01
1.314199981689453125e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.332999992370605469e+01,1.810000038146972656e+01
3.955199890136718750e+02,1.000000000000000000e+00,9.000000000000000000e+01,2.479999923706054688e+01,3.160000085830688477e+00,1.210000038146972656e+00
3.489299926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.800000190734863281e+00,2.954999923706054688e+01,1.059000015258789062e+01
3.937399902343750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.178000068664550781e+01,1.810000038146972656e+01
1.006299972534179688e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,1.517000007629394531e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,2.100000000000000000e+01,2.139999961853027344e+01,8.430000305175781250e+00,5.639999866485595703e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+01,8.770000457763671875e+00,5.960000038146972656e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.619999694824218750e+01,2.369000053405761719e+01,1.810000038146972656e+01
3.761400146484375000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.690000152587890625e+01,5.250000000000000000e+00,6.199999809265136719e+00
3.897099914550781250e+02,0.000000000000000000e+00,4.500000000000000000e+01,3.079999923706054688e+01,4.690000057220458984e+00,3.440000057220458984e+00
8.801000213623046875e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.259999847412109375e+01,1.502000045776367188e+01,1.957999992370605469e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,3.059000015258789062e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,3.300000000000000000e+01,7.190000152587890625e+01,6.469999790191650391e+00,2.180000066757202148e+00
3.432799987792968750e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.211999988555908203e+01,1.957999992370605469e+01
3.869599914550781250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.579999923706054688e+01,1.027000045776367188e+01,1.282999992370605469e+01
2.464999961853027344e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.970000076293945312e+01,1.568999958038330078e+01,1.810000038146972656e+01
3.926900024414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.232999992370605469e+01,8.560000419616699219e+00
3.952399902343750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.709999847412109375e+01,1.227000045776367188e+01,8.560000419616699219e+00
8.133000183105468750e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.430000305175781250e+01,1.969000053405761719e+01,1.810000038146972656e+01
3.854100036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,4.840000152587890625e+00,6.909999847412109375e+00
3.587699890136718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,1.835000038146972656e+01,8.140000343322753906e+00
3.928900146484375000e+02,0.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000000e+01,6.570000171661376953e+00,3.640000104904174805e+00
3.921799926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.609999847412109375e+01,8.810000419616699219e+00,3.410000085830688477e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,2.568000030517578125e+01,1.810000038146972656e+01
3.803399963378906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.139999961853027344e+01,3.759999990463256836e+00,6.199999809265136719e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.630000305175781250e+01,5.500000000000000000e+00,3.410000085830688477e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.220000076293945312e+01,9.449999809265136719e+00,2.460000038146972656e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.530000305175781250e+01,3.080999946594238281e+01,6.909999847412109375e+00
3.650000095367431641e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.059999847412109375e+01,1.715999984741210938e+01,1.810000038146972656e+01
6.072000122070312500e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.559999847412109375e+01,2.407999992370605469e+01,1.810000038146972656e+01
2.619500122070312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.850000000000000000e+01,1.578999996185302734e+01,1.957999992370605469e+01
3.931000061035156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.890000152587890625e+01,1.992000007629394531e+01,1.810000038146972656e+01
3.951099853515625000e+02,0.000000000000000000e+00,2.500000000000000000e+01,6.619999694824218750e+01,1.314999961853027344e+01,5.130000114440917969e+00
3.935299987792968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.690000152587890625e+01,3.569999933242797852e+00,2.890000104904174805e+00
9.319999694824218750e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.645000076293945312e+01,1.810000038146972656e+01
3.873099975585937500e+02,0.000000000000000000e+00,2.000000000000000000e+01,6.450000000000000000e+01,3.759999990463256836e+00,3.329999923706054688e+00
3.953299865722656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.069999694824218750e+01,1.286999988555908203e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.110000038146972656e+01,6.269999980926513672e+00,1.392000007629394531e+01
3.968999938964843750e+02,0.000000000000000000e+00,2.800000000000000000e+01,7.730000305175781250e+01,1.059000015258789062e+01,1.503999996185302734e+01
3.906400146484375000e+02,0.000000000000000000e+00,2.500000000000000000e+01,4.670000076293945312e+01,7.510000228881835938e+00,4.860000133514404297e+00
3.745599975585937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,7.789999961853027344e+00,1.810000038146972656e+01
3.767500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.150000000000000000e+01,1.088000011444091797e+01,6.199999809265136719e+00
3.968999938964843750e+02,0.000000000000000000e+00,5.250000000000000000e+01,3.129999923706054688e+01,7.139999866485595703e+00,5.320000171661376953e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.370000076293945312e+01,1.278999996185302734e+01,7.380000114440917969e+00
3.867099914550781250e+02,0.000000000000000000e+00,1.250000000000000000e+01,8.590000152587890625e+01,1.710000038146972656e+01,7.869999885559082031e+00
3.440499877929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.830000305175781250e+01,2.396999931335449219e+01,2.773999977111816406e+01
3.964200134277343750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.769999694824218750e+01,1.150000000000000000e+01,9.899999618530273438e+00
3.909100036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000190734863281e+00,5.519999980926513672e+00,1.081000041961669922e+01
3.906799926757812500e+02,0.000000000000000000e+00,2.500000000000000000e+01,2.920000076293945312e+01,6.860000133514404297e+00,5.130000114440917969e+00
3.938200073242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.990000152587890625e+01,1.028999996185302734e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.259999847412109375e+01,1.359000015258789062e+01,9.689999580383300781e+00
3.932300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.869999694824218750e+01,9.640000343322753906e+00,4.050000190734863281e+00
6.679999828338623047e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.409999847412109375e+01,1.870999908447265625e+01,1.810000038146972656e+01
1.001900024414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.790000152587890625e+01,1.621999931335449219e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.937000083923339844e+01,1.810000038146972656e+01
3.199999928474426270e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.259999847412109375e+01,1.744000053405761719e+01,1.810000038146972656e+01
3.909400024414062500e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.379999923706054688e+01,1.603000068664550781e+01,1.059000015258789062e+01
3.923299865722656250e+02,0.000000000000000000e+00,6.000000000000000000e+01,1.850000000000000000e+01,7.789999961853027344e+00,1.690000057220458984e+00
3.707300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.190000152587890625e+01,1.334000015258789062e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.669999694824218750e+01,9.079999923706054688e+00,1.193000030517578125e+01
3.807900085449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.619999694824218750e+01,1.018999958038330078e+01,1.810000038146972656e+01
2.401600036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,9.810000419616699219e+00,1.957999992370605469e+01
3.859599914550781250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.719999694824218750e+01,1.952000045776367188e+01,1.810000038146972656e+01
3.767300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.303999996185302734e+01,8.140000343322753906e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.540000152587890625e+01,1.322000026702880859e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.009999847412109375e+01,6.119999885559082031e+00,7.380000114440917969e+00
3.180100097656250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.640000152587890625e+01,1.779000091552734375e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.850000000000000000e+01,1.468999958038330078e+01,4.050000190734863281e+00
3.963299865722656250e+02,0.000000000000000000e+00,2.800000000000000000e+01,2.889999961853027344e+01,6.210000038146972656e+00,1.503999996185302734e+01
2.627600097656250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.840000152587890625e+01,1.730999946594238281e+01,2.188999938964843750e+01
3.934500122070312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.930000305175781250e+01,6.480000019073486328e+00,1.193000030517578125e+01
3.905000000000000000e+02,0.000000000000000000e+00,1.250000000000000000e+01,3.900000000000000000e+01,1.571000003814697266e+01,7.869999885559082031e+00
2.725000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.904999923706054688e+01,1.810000038146972656e+01
3.833200073242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.310999965667724609e+01,1.810000038146972656e+01
2.922900085449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.459999847412109375e+01,1.443000030517578125e+01,1.957999992370605469e+01
3.794100036621093750e+02,0.000000000000000000e+00,3.000000000000000000e+01,1.850000000000000000e+01,6.360000133514404297e+00,4.929999828338623047e+00
3.755199890136718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,3.259999990463256836e+00,1.810000038146972656e+01
3.912300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.119999694824218750e+01,1.555000019073486328e+01,8.560000419616699219e+00
3.908599853515625000e+02,0.000000000000000000e+00,7.000000000000000000e+01,4.740000152587890625e+01,6.070000171661376953e+00,2.240000009536743164e+00
3.960599975585937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.659999847412109375e+01,9.100000381469726562e+00,1.282999992370605469e+01
3.934299926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.020000076293945312e+01,1.013000011444091797e+01,5.960000038146972656e+00
3.894299926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.269999694824218750e+01,1.805999946594238281e+01,1.059000015258789062e+01
3.727500000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+01,5.290000152587890625e+01,1.122000026702880859e+01,4.929999828338623047e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.059999847412109375e+01,1.410000038146972656e+01,9.689999580383300781e+00
3.932999877929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.250000000000000000e+01,1.203999996185302734e+01,1.001000022888183594e+01
3.849700012207031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.297999954223632812e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.620000076293945312e+01,6.909999847412109375e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.031999969482421875e+01,1.810000038146972656e+01
3.950100097656250000e+02,0.000000000000000000e+00,2.800000000000000000e+01,5.359999847412109375e+01,8.159999847412109375e+00,1.503999996185302734e+01
3.860899963378906250e+02,0.000000000000000000e+00,2.200000000000000000e+01,6.800000190734863281e+00,3.529999971389770508e+00,5.860000133514404297e+00
1.729100036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.779999923706054688e+01,1.957999992370605469e+01
3.968999938964843750e+02,0.000000000000000000e+00,8.000000000000000000e+01,3.110000038146972656e+01,1.023999977111816406e+01,3.369999885559082031e+00
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.379999923706054688e+01,1.021000003814697266e+01,6.909999847412109375e+00
3.891300048828125000e+02,0.000000000000000000e+00,2.200000000000000000e+01,7.019999694824218750e+01,1.845999908447265625e+01,5.860000133514404297e+00
3.879700012207031250e+02,0.000000000000000000e+00,5.500000000000000000e+01,2.810000038146972656e+01,4.610000133514404297e+00,3.779999971389770508e+00
3.941199951171875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.219999694824218750e+01,4.820000171661376953e+00,2.460000038146972656e+00
2.519999980926513672e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.509999847412109375e+01,2.329000091552734375e+01,1.810000038146972656e+01
3.702200012207031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.334000015258789062e+01,1.810000038146972656e+01
2.748999977111816406e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.330000305175781250e+01,1.804999923706054688e+01,1.810000038146972656e+01
3.160299987792968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.140000152587890625e+01,1.400000000000000000e+01,1.810000038146972656e+01
3.950899963378906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.269999694824218750e+01,1.805999946594238281e+01,2.773999977111816406e+01
3.828399963378906250e+02,0.000000000000000000e+00,4.500000000000000000e+01,2.910000038146972656e+01,4.559999942779541016e+00,3.440000057220458984e+00
3.882200012207031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.320000076293945312e+01,1.144999980926513672e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.469999694824218750e+01,1.073999977111816406e+01,1.810000038146972656e+01
3.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,4.630000114440917969e+00,6.199999809265136719e+00
3.850899963378906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.180000305175781250e+01,1.727000045776367188e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,2.500000000000000000e+01,6.780000305175781250e+01,6.730000019073486328e+00,5.130000114440917969e+00
3.381600036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.780000305175781250e+01,2.996999931335449219e+01,1.810000038146972656e+01
3.968999938964843750e+02,0.000000000000000000e+00,8.000000000000000000e+01,3.409999847412109375e+01,4.079999923706054688e+00,1.519999980926513672e+00
3.952399902343750000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.859999847412109375e+01,2.397999954223632812e+01,1.059000015258789062e+01
3.886199951171875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.190000152587890625e+01,1.057999992370605469e+01,1.810000038146972656e+01
3.777300109863281250e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.740000152587890625e+01,1.760000038146972656e+01,1.810000038146972656e+01
