ID,V8,Amount,V6,V26,V9,V27,V13,V22,V12,V23,V19,V5,V4,V24,V17,Class
732,-0.09510085183092933,0.7655253700824131,0.19438673896550254,1.0404716530022433,0.7685257687730619,-0.18394834814653072,0.9075906103877016,0.06029714964018066,0.9729935956003087,-0.036773477863081175,-0.05503449841014582,0.22178804283778053,-0.6235986218291534,-0.3911166269079547,0.4129898045234513,0
769,0.08185223324602119,-0.43511832574804915,-0.497266482671713,0.38672040368779825,-0.9489124723502756,0.7876364201229655,1.662871933326215,0.5806532330305074,-1.7398906956880076,-0.4069756217738688,-0.6349775957040885,0.21158651979688783,1.1419329411368166,-0.7035025118599691,-1.407457902528908,1
354,-0.16437504109374473,-0.42661796658089884,0.1435408292031059,0.30741442587817264,0.6419391275989923,0.14982150082076184,1.5436357264235574,-0.027949529262181052,0.7563042309305866,-0.155568125015307,-0.2100546539560696,0.43531104126251413,-0.8563562001046487,-0.0625894660289457,0.39168057691916897,0
422,0.008072406631796257,0.03475077394367868,0.9966908479987924,-0.003933672591267937,0.9524887003025866,-0.08035799836702154,-0.49267373390979186,0.004012744996293176,0.9075817030840958,0.11837876999901224,-0.40765539857947725,0.46188733170531543,-0.764911293259809,-2.8417379709895076,0.5957015887301098,0
413,-0.1925281247787237,-0.43084678847812435,-0.36248802786954787,-1.2384339444087415,0.02610901855039993,0.4006408180903056,-1.0599649257529469,-0.056128119391634396,-0.12613673475163545,-0.17162317213248043,-0.46517441970037116,0.2614295879666483,-0.3590838748345368,0.2728331866979651,-0.40348150151398254,1
380,-0.5214520013225232,-0.42657525120819956,-1.406337000546997,-1.37726409094447,0.06628777483321369,0.740858319356201,-1.4019938897027822,-0.28353357130511697,-0.019408269601748795,-4.792811304872395,0.014838771323949186,1.2172533967248318,0.07338302402436991,1.3581678402500585,0.07567694660139065,1
434,0.11911467120176694,-0.4318719574229063,-0.5708886647365081,0.6084692096306715,-0.30333987877605734,0.38571784486324856,-0.10095994291916956,0.12738262764038022,-0.06341782915303702,0.009351727161543269,-0.31368758913910816,0.059006150988931375,-0.2661843484649137,0.9280735961749875,-0.20327911414416774,1
639,0.5045278972152355,0.5037655661814215,-0.37609813485241383,-0.8329786392773023,-0.7139945255152799,-0.2909372427191997,0.34702171604955045,-0.4026303868405477,-0.8175462279585904,-0.26143320407313897,1.475713717666768,-0.9018208635299867,0.6346320999085256,0.42983110391685836,-1.2334850998310654,1
178,-1.0936993582890366,-0.354129979110275,0.9390055215129435,0.4172972414784303,-0.538663150409583,0.4522946042765027,2.294258500490386,0.9901599271251159,-0.7362231450973954,-0.012916734859475159,0.9800723376379283,0.10402860246995156,1.1601689359022131,-0.3118740871210913,-0.4800060084448928,1
312,-0.44063170394519746,-0.17626316719060636,-0.6652848778723429,0.4587264618164656,0.4591754884189241,-0.3874753428615512,-1.046856419758812,-0.8138970370327862,-0.8443217975378292,-0.2414522728068027,-0.13566147810072582,-0.04885917646209499,-0.3079446300734974,0.29599578114347613,-0.9785209729336314,1
273,-0.10441505490050283,0.2312414883602194,-0.08575193705796616,-1.3546061477076143,0.401260708160617,-1.4056358469788646,0.5181051792318832,0.24109715034511445,-0.005389033035656731,0.18079892533125144,0.24975791565547625,-0.00144624692560769,0.05993712899064123,0.33879589930085574,-0.07433697674816461,1
350,-0.14213127195539005,-0.34968758034955316,-0.22915169380031486,-0.38821509310011526,-0.058751566638490835,-0.06290563184748454,1.4929911513103267,0.10368867769072024,0.6378819192210272,0.19142585927882116,-0.3528462988362059,0.036913522770124635,-1.2092063920438856,0.1846365762852796,0.6276393808260969,0
746,0.5112427639018794,1.017674215126074,-0.5952552361398926,0.7863564592634186,-2.516850031743203,2.0762453897908033,0.3215633378574292,0.48492867714115917,-2.472001752745182,0.04752562697304169,2.6245629211124837,-1.3122509038002008,1.6684287193491292,1.1379573684413533,-3.451978049070251,1
104,-0.04981006581774626,-0.43084678847812435,-0.22154265733440603,-1.1013413451997693,0.23819932292025633,0.008552626546657633,-1.7000707921671938,0.03268567610836428,0.5731227889562355,-0.23328752367614072,-0.9707323263969516,0.47323467463465635,-0.6810283592932957,0.7033031663356875,0.6433595400731604,0
158,0.0739166261191429,0.16246973831443018,-0.560840743531153,0.22509998735779052,-3.1523336599998655,-3.4455230213757844,1.2879589104305418,0.443662139321319,-1.3794686841197128,-0.5908553867293126,2.3570884403280874,-3.3855200724963708,1.7555608198841708,1.265458045614914,-2.600969104389286,1
523,0.22095826721432335,-0.43511832574804915,-0.913381053705832,2.43616997672843,-1.3208655873684385,1.2902552637936577,-0.2619234551919122,-0.48522633286491207,-1.3796053990545565,-0.23671276580314132,0.5474014334510676,-0.18898398566284652,0.8330838400172391,-0.6540164981210311,-1.590132853620441,1
462,1.0989015463183334,-0.43084678847812435,-1.5377880801845598,1.341241735875291,-1.9035235418621588,1.4995486488934568,0.38260356232181675,0.15000026225964955,-2.889454448930723,0.5210537813897446,0.6403536719964119,-0.7784103281904373,2.547472471608179,-2.0970983825568994,-1.7421578402427051,1
753,1.0627683575881628,2.8384169764315192,0.7631908974286183,0.3321622548700346,-1.5697967352213427,0.54563939855279,1.2303214010321881,0.6572539786538006,-2.6080443441333307,0.5965038273817986,1.6204831698349291,-2.3283354434840624,2.0109809541317722,-1.0866949842348808,-2.5401751437428293,1
285,-0.020090119336451415,-0.3176937661978165,0.45040513790734193,0.3839820383012813,0.5816162804271766,-0.1949395893497721,0.16485206575368797,-0.7003092653357603,0.7354588100771058,-0.04042402896240675,-0.11599396679825129,0.617040105875507,-1.1898933642393064,-2.4433743005250252,0.2936619217464316,0
574,-1.0895154574602364,-0.39821224373589886,0.18215237105504295,0.8435941745729201,-3.1324818893962694,-3.320205055329069,-0.15766070460588955,2.5339089529705108,-2.355338012829503,1.2173607271642293,1.0572481334473889,-2.9916027699955,2.882563868992355,0.7683980461622302,-2.1542756215215118,1
621,-0.0824795103596765,-0.35827337026210204,0.180971677345896,0.18185618399689102,0.2536738979300007,-0.051839804406326774,1.121451141069382,-0.2523606939445379,0.7792981501619377,0.0901035466652784,-0.05059883286105327,0.4031750829631584,-0.6181931831760343,0.19032532373148808,0.625250875834289,0
691,-0.12890355009136648,-0.42657525120819956,-0.14990721457691586,-1.0966458975763491,0.5982037512257861,-0.06745488133663188,-0.2259404473357454,-0.10558200185255608,0.6180739134505625,-0.010703008142803198,-0.5934253161281815,0.6649519089789697,-0.252892931954672,0.4517755660841976,0.8210449294541601,0
280,-0.13926831984326804,-0.34541604307962837,-0.28271241851789686,-0.7963746835774141,1.0332199732413596,-0.14179895706064466,0.6111867137654413,-0.2664802074719285,-0.07167467718026611,0.2232863024335707,0.24961237745998155,0.18713620326518265,-0.9158408647651459,-0.1027788158158926,0.7682596820925711,0
359,-0.2586606238453232,1.6182950706502,0.057826886369008124,-0.3238580256410836,0.21879161001996594,-0.07954302346619914,0.2091128262231573,0.4822700359604373,0.5246168527259998,-0.3078554909781668,-0.5440763695382582,0.43169171211106283,-0.83364398961653,-1.5058141467762187,0.8450671799520552,1
489,0.35979996509414724,-0.008605329346058049,-0.7050294525215389,-0.45099412571357433,-0.7901927190190629,0.2489521820112622,0.2566368005251978,0.23776647078400237,-0.9561149568234812,-0.27848189985742067,1.2312763029558353,-0.4972193213109141,0.5466670908394073,0.33501244539644925,-1.249665805611985,1
70,-0.0783028573403936,-0.25571376041120764,0.10312287267263369,-0.6709078883840047,0.569335976078837,-0.05814332136665524,-0.39506061014034966,0.14490601257316452,0.6838858820646047,-0.057797873431064475,-0.8150660140868666,0.30501003829703377,-0.39043953299027157,0.2122500183850566,0.5290937549974217,0
671,-0.03742319919258963,-0.32277689554902694,-0.5573617260987039,0.17091619237867361,0.3955740848115418,0.18712212539009332,0.19713173169498702,-0.061007661996751165,0.8373909424937335,0.2265837470459151,-0.48366432243258783,0.29306185219438075,-0.8494469527820482,1.7830092358226233,0.57684102182122,0
231,0.13494255472322383,-0.41606726952418455,2.4933041539745044,-0.8115923858158505,0.3699081334628625,-0.0003554262516881926,-0.26432736119850064,-0.28008427762917665,0.654460551567285,-0.2086367679293052,0.1742958001468789,0.9728838649399666,-0.8573575012892984,1.877909144779685,0.4671669387783656,0
59,-0.026430839558561566,-0.33900873717474117,0.6711706789647396,-0.49084619806042684,0.7935480520428305,-0.04553372982210038,0.5301281781024194,0.3927321785081283,0.5058108153518536,0.1481989516612482,0.42589244088678674,0.1449029926969685,-1.088008349997044,-0.4716850497145268,0.49011098115356483,0
736,-0.45454866229930524,-0.2926625577960571,0.16852405405994958,0.7561408120106372,0.4925528162484542,0.15982244128532969,-0.8072169905051156,-0.3723088044924093,0.5291680353574051,-0.14764952821417482,0.08404157029645103,0.6425227121203645,-0.9544505482582158,-1.700456664094079,0.48227083695357853,0
176,0.0537927594840484,-0.29825827161965857,1.9397508186181969,1.516811876445788,0.5372198882633497,-0.1635511858402624,-0.3684387943959847,0.13586186759182278,0.6767524255752856,-0.00841249503601575,-0.38316262674695767,1.0855226615368494,-0.9131924263047173,1.3038395629954476,0.6751567665358985,0
328,0.6935581693389802,0.6452388805613308,-0.8046726423066388,2.244523082856645,-1.4779343464975951,1.5644753376953333,0.275513081482945,-0.422328215700097,-1.2133692671052227,0.1226479676058938,0.4613569996875008,-0.8840199468583478,0.9021348392414295,-0.534731699160594,-1.456507947400199,1
297,-0.023951326065610033,1.3172371238659002,0.41077363910620185,-1.0943514652395963,1.446311847624553,-0.04981564625962262,-1.5652104836461866,0.4872221465903355,0.5501508473302589,-0.3671318165122845,-0.36267142917375894,-0.018427278750523125,-0.955863870930106,-0.7446973567304408,0.497616906510277,0
187,-0.041015647233910366,-0.35182334898451556,0.46774075623177536,-0.9678860553871672,-0.6256156776404346,-0.024766471572589713,1.2278263644119392,-0.6527791805465835,0.5703407874042095,-0.1824861045038316,-0.2451641116602375,0.2468584068766163,-1.6567715828928735,-1.5211763151773996,0.46424431510550634,0
570,0.012722088302331208,-0.3314481162069743,1.0684176927432814,1.1498889253237725,0.35201109493633753,0.3511837267936035,-1.3161984175582742,0.49817376457973817,0.2663488169718055,-0.18821003054630997,0.42594021753263767,0.23036790278752586,0.6290196009707966,-0.22093861536659584,0.5177840401696416,0
607,0.133991048325164,-0.32837260937262847,2.383070752316899,-0.10855026608309895,0.3155722790568829,-0.04045860143983732,0.37700381625632595,0.6505903825221093,0.5094071088080997,-0.10054938640219553,0.22190829605410511,0.5838036768976463,-1.3177094811206123,1.9608215342807194,0.4741361686764506,0
345,-0.04159905264439164,0.1965138903557308,-0.7967797875043655,-1.2051715056222427,0.6979375742985231,0.4357441750726335,1.3026304914903122,-0.0959846991604594,-0.4986083559931058,-0.13847395164974316,-0.04206493326214882,0.23047019113073544,-0.0746668227706448,-0.4338228821310423,0.044810543558723256,1
748,0.44850292341416675,0.8908522735820068,0.29359213104303444,-0.35020744482177113,-0.8519336331287287,0.6042553827286431,0.30989082738373563,0.36185492757572785,-0.5631390421161451,0.1667050699665675,1.9416142891701964,-0.7391865042030508,0.4175415536501276,-0.8852582068370186,-1.3227909505259086,1
492,0.08766656034222528,0.07319460937300186,1.5194416154033046,-1.3505161697643184,1.5078961557533446,0.26575078949953357,-0.11983477367283249,1.7176209576630808,0.8137361524216753,0.40962123702649883,-0.5308307306330725,0.6274382640489213,-0.18234694765962414,-0.44739432069347035,0.6972523323713485,0
550,0.03546216127530535,-0.3116708986472225,0.5956202484904152,0.1948553218777294,0.8794382518502372,0.2839123524238892,0.11772234104089822,0.5091209238030634,0.721227855448785,-0.2071462730681357,0.862030355230291,0.38701408982234786,-0.20526542212642668,-0.07067904291551098,0.6235419170312789,0
239,-0.019790210544522194,-0.43460574127565815,0.734900876260947,-0.1275851296428214,1.1295361588331616,-0.07786502468190387,-0.8095866139307597,0.5185242715071879,0.9366149507591434,0.08969353537501405,0.05308397485070788,0.5883187781235636,-1.3403851440245322,-1.1549191769545246,0.6592078461398333,0
640,0.012555513894432088,-0.43221368040450026,-0.9007426053631906,1.163160139586383,-1.0768347819744362,0.4725645795310821,-2.4784063334089654,-0.3075345673362397,-0.5557294935205653,-0.4215149109334079,-1.7639496733116555,0.7097833955001007,1.1134154104298757,-0.8601671079851597,0.6183140789796406,1
316,-0.07210800239177237,-0.2262401532487265,0.0631721556392005,0.2504737020286696,0.36076378990735836,-0.13834333702461285,-0.24450099459962532,-0.8364177904697542,0.8972332456810901,0.14465066562150009,-0.27705815758448527,0.3195743633608246,-0.6003147459196507,0.4723108867903526,0.526625616083917,0
286,-0.058738385611336194,-0.43084678847812435,-0.18420107661873047,-0.6815909516747563,0.6593983276919112,0.015381504805974774,-1.3109750379182854,-0.7928544861128631,0.46929442290460743,-0.07731077381999725,-1.093179510824545,0.5277809290827139,-0.0796283860870789,-0.5646542272448021,1.2440005098571467,1
210,-0.13595473307877604,-0.4318719574229063,-0.776540294373519,1.925005859731737,0.22233968271250965,-0.0033727994203462523,0.9197490053410332,0.42905461068742046,0.6510069447155818,0.18744020456659372,1.4858498794703872,1.003466063104448,-0.1333225988940903,1.1685630295666853,1.0546875994343574,0
55,-0.03355229620249942,0.6617697297959398,0.07423680959138826,-0.25630178813286264,0.5015189085716337,-0.23385220437092516,-0.3342064166234478,0.6618001387328482,0.527172933110694,0.34910645161359516,-0.31196937745589437,0.3260861848011674,-0.754395035144666,-1.5252714752204695,0.6136747206168568,0
749,-0.1504067614709816,-0.22158417762450847,-0.29260128604249513,0.6032427569690437,0.7105632519456253,-0.15851691666669243,1.2654863286842724,-0.5882203934718423,0.9118676852441707,0.2530393917537884,-0.11772440131471659,0.3176689430628983,-0.6314387368266112,0.2340533276627923,0.4925262187919023,0
551,0.307570335613797,-0.40299636547821466,0.18074496121555614,0.666100098482536,-1.3959407144951097,-0.1064282419847836,-1.2297205709292178,0.29040411146190337,-1.118605882396745,0.06150067138967262,1.9749034127063654,-0.9028712211107371,1.4911163705915154,-0.6712076215897423,-1.5944509205070019,1
358,0.036511617441673215,-0.1218010669990652,0.8857581751826148,-0.6525124031656334,0.8745762561431808,0.03957666950370018,-1.4215326630195273,-0.6143613140010816,0.6219567194140393,0.041229860443545936,-0.8962284813677657,-0.06962044541470584,-0.38050496137136813,0.12890598824541263,0.7173505916222247,0
772,0.06281762769721232,-0.21316924920275662,0.413576122856598,0.24075309031117087,0.17637710862955946,-0.07717156347167782,0.5939184543215015,0.25830394075357876,0.9214546000278513,0.14900876246674483,-0.3748575593172677,0.266866315798755,-0.7710335401103363,0.13544900404724566,0.49776550701322886,0
93,0.19935564762648253,0.024029215396167414,1.0608961156456005,1.5677531055081564,0.7576715981960862,-0.18419693750485364,-0.21063538962977624,0.6797820783332493,0.8535832073423787,-0.14644800766088473,1.765414537289323,-0.005563478988932576,-0.28663725181775196,-0.6162163115613183,0.6633277155561413,0
580,0.06791839063694531,-0.18852247915529055,-0.6843688433328053,0.2948028054071411,-0.09045762990576986,-2.1118727470814416,0.08554890643568694,0.014231170226301009,-0.6234354412101074,0.24401000377788895,-0.05536722913341923,-0.24685069521112885,-0.15382569139238372,1.4880149497405948,-0.6542801766795739,1
172,-0.05201783285440238,-0.3189752273787939,0.5119800357813812,-2.4323863743645955,1.008989280129618,-0.024441264607007303,0.5995134017427625,-1.1017031091857754,0.9085126124950441,0.37298568183852127,-0.09141666340795288,0.3328721944904351,-0.2782590189238847,1.0424257433651865,0.5317425354866193,0
436,-0.8961019681554071,-0.43511832574804915,1.6946774874829234,-0.1345480442547302,-0.6682797686881234,0.07656394633013562,0.19913751896135004,-0.5527102233616062,0.8617265018018669,0.4762946927794027,1.130012590805296,0.394379677299639,0.597868324910196,0.22923047732059565,0.6168575185632317,0
96,-0.028096200252664665,-0.36250219215932755,0.48072337858498965,-0.6076051957382778,0.16213656868750045,-0.03238698732040374,1.051953147122904,0.42902307145129104,0.7914773583780813,0.025399626959184504,0.10678847778429174,0.12520958804289395,-1.0292237748972997,-0.4097325304386951,0.5434401446505972,0
615,1.1077584993040608,1.525816288756328,-0.8124897302785505,-0.6617187132660964,-2.647042863153062,0.44593107083333217,0.7543281637611337,-1.1118829797397853,-2.2134142403646555,0.08678606720689384,1.2066351947361165,-2.102459626537651,1.660086385080614,0.887036604807777,-3.1312082276068565,1
734,-0.010732531347117663,0.013222226103257668,0.6328953922294048,0.42226131561706065,0.8176065870668546,-0.019803976455091573,0.03975137487893165,0.2251101626794215,0.7342721312666217,-0.17066383551228317,-0.8148315545805509,0.14006801130649144,0.2849658352725547,0.7179302534870244,0.7077288410684065,0
311,-0.13026497299843515,-0.37104526669917715,-0.07693680485568988,0.06620949043597334,-0.14302486557981783,-0.09278399222455602,0.6260078677173816,0.5590909700466474,0.47168563816393455,0.09576173547011502,-0.5123716935580664,0.16302839225432852,-1.2850068596444837,1.1926655270959476,0.6142221153578941,0
18,0.24423318321911486,1.4621703834344486,0.5621283085112448,-1.0727839085295447,-0.30615492175385434,0.620274636494156,0.747282286291733,0.24479069093139574,-0.3126794519970291,0.2683766301758909,-0.5905086428845898,-0.5068409568698394,-0.04694757455434984,-0.9998883919563885,-0.6885373707894387,1
715,0.4961438227769438,-0.43511832574804915,-1.5247156663957655,-0.5861724039663352,-0.43377511565265636,0.6984546671685928,-0.9390480648169948,-0.24905691564411023,-0.2998339680012137,-1.8580335975172384,0.6572781937538319,0.19650119517412662,-0.0873668429607793,-0.20930907698278994,-0.3000281665672705,1
619,0.01810649253033784,-0.22154146225180923,0.47173905033583013,1.388769803701405,0.7980732407439991,0.3691886910565367,-0.7858051492557384,0.4332473456895826,0.633753535440758,-0.1345851530152108,-0.2646961472518269,0.474439418784237,-1.0992636271418235,0.4637539631920604,0.3562836832430757,0
369,0.16291666757677764,-0.43084678847812435,-0.5969566015662786,0.712458836046438,0.3410234329635519,0.5136813388438527,1.6331368477943207,0.0773460214596878,-0.8798753607124989,0.503466854258863,1.516943570899896,-0.06902119994548703,0.5376214836687776,-0.5800866966532795,-0.26210895833168674,1
214,-0.0637959157962644,-0.016464957922719632,0.18476298776233516,-0.6337839404535373,0.20722964276118566,-0.07942201040415056,-0.21314170874047295,-0.2834391336319938,0.6041853245997384,-0.12462944675485596,0.6897781825854635,0.19912685581588133,-0.9315546726905443,-0.7091234096330616,0.6891682962287965,1
338,0.12953145358534016,0.08793141295424244,2.462238889295523,1.6393044380295712,-0.20176542251398016,0.01851982647755385,-1.4897694185687012,0.625058824255753,0.49269592692335235,-0.13204684668077876,0.589224114323008,0.5836860753833437,0.5832202146384937,-1.6428433361876142,0.7271986093879635,0
107,-1.0584092407097632,-0.39317182975738757,0.16703603021376878,-0.18492513888892173,-3.175262142930454,-3.899905334106846,-0.06720791275919649,2.1090099707287635,-2.129423538952109,1.6431829640972822,1.661853496138663,-3.127970114179482,2.8115044306544164,1.2015583457726602,-2.537353888512751,1
192,-0.13439073132135895,0.09006718158920483,0.1356155658853787,-0.7698281063833996,0.386081988365281,0.030596423908468246,0.2918658344014197,0.4238343725285557,0.6608702187884252,-0.13790609574558393,0.09442503361150048,0.2537624790711747,-0.48383755039890114,0.7252615541315865,0.5048196745535801,0
735,3.3593383307859965,-0.008007314128268574,-2.2248608772371723,-0.4997901397585637,-1.0920116305215886,1.350449186125837,0.768113819905461,-1.6289266826885689,-0.8199773788329138,-0.896300914655056,0.49205557168239655,-3.998303506081545,1.2766342903449737,0.34843585198423477,-1.5297937600783424,1
