3.950000000000000000e+02,3.933699951171875000e+02,0.000000000000000000e+00,6.000000000000000000e+01,9.899999618530273438e+00,5.030000209808349609e+00,2.930000066757202148e+00,3.110000038146972656e+01
2.630000000000000000e+02,3.921099853515625000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.719000053405761719e+01,2.188999938964843750e+01,1.620000076293945312e+01
1.830000000000000000e+02,3.968999938964843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.309000015258789062e+01,1.059000015258789062e+01,2.000000000000000000e+01
1.030000000000000000e+02,3.947200012207031250e+02,0.000000000000000000e+00,9.000000000000000000e+01,2.079999923706054688e+01,7.849999904632568359e+00,2.970000028610229492e+00,3.220000076293945312e+01
1.430000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.977000045776367188e+01,1.810000038146972656e+01,8.300000190734863281e+00
7.600000000000000000e+01,1.047999954223632812e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.790000152587890625e+01,1.901000022888183594e+01,1.810000038146972656e+01,1.269999980926513672e+01
2.120000000000000000e+02,3.914500122070312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.240000152587890625e+01,2.211000061035156250e+01,1.810000038146972656e+01,1.050000000000000000e+01
1.700000000000000000e+02,3.957699890136718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.350000000000000000e+01,1.510000038146972656e+01,9.689999580383300781e+00,1.750000000000000000e+01
3.000000000000000000e+02,3.937399902343750000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.240000152587890625e+01,1.050000000000000000e+01,1.389000034332275391e+01,2.300000000000000000e+01
3.710000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,3.440999984741210938e+01,2.188999938964843750e+01,1.439999961853027344e+01
2.330000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.540000152587890625e+01,1.709000015258789062e+01,1.001000022888183594e+01,1.870000076293945312e+01
2.470000000000000000e+02,3.884500122070312500e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.390000152587890625e+01,3.319999933242797852e+00,1.957999992370605469e+01,5.000000000000000000e+01
1.510000000000000000e+02,3.930700073242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.490000152587890625e+01,7.739999771118164062e+00,1.810000038146972656e+01,2.370000076293945312e+01
2.800000000000000000e+01,3.832900085449218750e+02,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+02,7.789999961853027344e+00,3.970000028610229492e+00,3.600000000000000000e+01
3.240000000000000000e+02,3.922300109863281250e+02,0.000000000000000000e+00,2.000000000000000000e+01,3.720000076293945312e+01,4.590000152587890625e+00,3.329999923706054688e+00,3.540000152587890625e+01
2.580000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.420000076293945312e+01,5.329999923706054688e+00,2.180000066757202148e+00,3.620000076293945312e+01
3.810000000000000000e+02,3.898500061035156250e+02,0.000000000000000000e+00,4.000000000000000000e+01,3.450000000000000000e+01,5.889999866485595703e+00,1.250000000000000000e+00,2.660000038146972656e+01
1.170000000000000000e+02,3.905499877929687500e+02,0.000000000000000000e+00,9.500000000000000000e+01,3.189999961853027344e+01,2.880000114440917969e+00,2.680000066757202148e+00,5.000000000000000000e+01
1.160000000000000000e+02,3.876900024414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.519999694824218750e+01,1.409000015258789062e+01,8.560000419616699219e+00,2.039999961853027344e+01
1.760000000000000000e+02,3.416000061035156250e+02,0.000000000000000000e+00,8.000000000000000000e+01,3.150000000000000000e+01,1.293000030517578125e+01,1.759999990463256836e+00,2.010000038146972656e+01
2.900000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.360000038146972656e+01,1.810000038146972656e+01,1.130000019073486328e+01
1.910000000000000000e+02,3.961400146484375000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.729999923706054688e+01,8.510000228881835938e+00,5.190000057220458984e+00,2.060000038146972656e+01
3.490000000000000000e+02,3.300400085449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.519999694824218750e+01,1.131999969482421875e+01,1.957999992370605469e+01,2.229999923706054688e+01
1.180000000000000000e+02,1.314199981689453125e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.332999992370605469e+01,1.810000038146972656e+01,2.310000038146972656e+01
3.230000000000000000e+02,3.955199890136718750e+02,1.000000000000000000e+00,9.000000000000000000e+01,2.479999923706054688e+01,3.160000085830688477e+00,1.210000038146972656e+00,5.000000000000000000e+01
1.740000000000000000e+02,3.489299926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.800000190734863281e+00,2.954999923706054688e+01,1.059000015258789062e+01,2.370000076293945312e+01
3.030000000000000000e+02,3.937399902343750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.178000068664550781e+01,1.810000038146972656e+01,1.019999980926513672e+01
2.990000000000000000e+02,1.006299972534179688e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,1.517000007629394531e+01,1.810000038146972656e+01,1.169999980926513672e+01
2.380000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,2.100000000000000000e+01,2.139999961853027344e+01,8.430000305175781250e+00,5.639999866485595703e+00,2.339999961853027344e+01
2.220000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+01,8.770000457763671875e+00,5.960000038146972656e+00,2.100000000000000000e+01
3.440000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.619999694824218750e+01,2.369000053405761719e+01,1.810000038146972656e+01,1.310000038146972656e+01
1.670000000000000000e+02,3.761400146484375000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.690000152587890625e+01,5.250000000000000000e+00,6.199999809265136719e+00,3.170000076293945312e+01
1.300000000000000000e+01,3.897099914550781250e+02,0.000000000000000000e+00,4.500000000000000000e+01,3.079999923706054688e+01,4.690000057220458984e+00,3.440000057220458984e+00,3.050000000000000000e+01
1.020000000000000000e+02,8.801000213623046875e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.259999847412109375e+01,1.502000045776367188e+01,1.957999992370605469e+01,1.560000038146972656e+01
1.250000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,3.059000015258789062e+01,1.810000038146972656e+01,5.000000000000000000e+00
1.290000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,3.300000000000000000e+01,7.190000152587890625e+01,6.469999790191650391e+00,2.180000066757202148e+00,3.340000152587890625e+01
2.660000000000000000e+02,3.432799987792968750e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.211999988555908203e+01,1.957999992370605469e+01,1.530000019073486328e+01
3.640000000000000000e+02,3.869599914550781250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.579999923706054688e+01,1.027000045776367188e+01,1.282999992370605469e+01,2.079999923706054688e+01
3.540000000000000000e+02,2.464999961853027344e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.970000076293945312e+01,1.568999958038330078e+01,1.810000038146972656e+01,1.019999980926513672e+01
1.710000000000000000e+02,3.926900024414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.232999992370605469e+01,8.560000419616699219e+00,2.010000038146972656e+01
2.760000000000000000e+02,3.952399902343750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.709999847412109375e+01,1.227000045776367188e+01,8.560000419616699219e+00,1.979999923706054688e+01
2.930000000000000000e+02,8.133000183105468750e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.430000305175781250e+01,1.969000053405761719e+01,1.810000038146972656e+01,1.410000038146972656e+01
1.070000000000000000e+02,3.854100036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,4.840000152587890625e+00,6.909999847412109375e+00,2.660000038146972656e+01
4.400000000000000000e+01,3.587699890136718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,1.835000038146972656e+01,8.140000343322753906e+00,1.310000038146972656e+01
3.770000000000000000e+02,3.928900146484375000e+02,0.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000000e+01,6.570000171661376953e+00,3.640000104904174805e+00,2.189999961853027344e+01
2.490000000000000000e+02,3.921799926757812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.609999847412109375e+01,8.810000419616699219e+00,3.410000085830688477e+00,2.260000038146972656e+01
2.200000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,2.568000030517578125e+01,1.810000038146972656e+01,9.699999809265136719e+00
1.150000000000000000e+02,3.803399963378906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.139999961853027344e+01,3.759999990463256836e+00,6.199999809265136719e+00,3.150000000000000000e+01
3.720000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.630000305175781250e+01,5.500000000000000000e+00,3.410000085830688477e+00,2.360000038146972656e+01
2.300000000000000000e+01,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.220000076293945312e+01,9.449999809265136719e+00,2.460000038146972656e+00,3.620000076293945312e+01
4.200000000000000000e+01,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.530000305175781250e+01,3.080999946594238281e+01,6.909999847412109375e+00,1.439999961853027344e+01
6.900000000000000000e+01,3.650000095367431641e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.059999847412109375e+01,1.715999984741210938e+01,1.810000038146972656e+01,1.169999980926513672e+01
3.340000000000000000e+02,6.072000122070312500e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.559999847412109375e+01,2.407999992370605469e+01,1.810000038146972656e+01,9.500000000000000000e+00
3.560000000000000000e+02,2.619500122070312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.850000000000000000e+01,1.578999996185302734e+01,1.957999992370605469e+01,1.939999961853027344e+01
2.200000000000000000e+01,3.931000061035156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.890000152587890625e+01,1.992000007629394531e+01,1.810000038146972656e+01,8.500000000000000000e+00
3.800000000000000000e+02,3.951099853515625000e+02,0.000000000000000000e+00,2.500000000000000000e+01,6.619999694824218750e+01,1.314999961853027344e+01,5.130000114440917969e+00,1.870000076293945312e+01
2.530000000000000000e+02,3.935299987792968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.690000152587890625e+01,3.569999933242797852e+00,2.890000104904174805e+00,4.379999923706054688e+01
2.600000000000000000e+01,9.319999694824218750e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.645000076293945312e+01,1.810000038146972656e+01,8.699999809265136719e+00
2.430000000000000000e+02,3.873099975585937500e+02,0.000000000000000000e+00,2.000000000000000000e+01,6.450000000000000000e+01,3.759999990463256836e+00,3.329999923706054688e+00,4.540000152587890625e+01
2.260000000000000000e+02,3.953299865722656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.069999694824218750e+01,1.286999988555908203e+01,1.810000038146972656e+01,1.960000038146972656e+01
2.110000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.110000038146972656e+01,6.269999980926513672e+00,1.392000007629394531e+01,2.860000038146972656e+01
2.310000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,2.800000000000000000e+01,7.730000305175781250e+01,1.059000015258789062e+01,1.503999996185302734e+01,2.060000038146972656e+01
2.320000000000000000e+02,3.906400146484375000e+02,0.000000000000000000e+00,2.500000000000000000e+01,4.670000076293945312e+01,7.510000228881835938e+00,4.860000133514404297e+00,2.289999961853027344e+01
3.910000000000000000e+02,3.745599975585937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,7.789999961853027344e+00,1.810000038146972656e+01,2.500000000000000000e+01
2.610000000000000000e+02,3.767500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.150000000000000000e+01,1.088000011444091797e+01,6.199999809265136719e+00,2.400000000000000000e+01
1.970000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,5.250000000000000000e+01,3.129999923706054688e+01,7.139999866485595703e+00,5.320000171661376953e+00,2.320000076293945312e+01
1.000000000000000000e+00,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.370000076293945312e+01,1.278999996185302734e+01,7.380000114440917969e+00,2.220000076293945312e+01
4.700000000000000000e+01,3.867099914550781250e+02,0.000000000000000000e+00,1.250000000000000000e+01,8.590000152587890625e+01,1.710000038146972656e+01,7.869999885559082031e+00,1.889999961853027344e+01
2.040000000000000000e+02,3.440499877929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.830000305175781250e+01,2.396999931335449219e+01,2.773999977111816406e+01,7.000000000000000000e+00
3.860000000000000000e+02,3.964200134277343750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.769999694824218750e+01,1.150000000000000000e+01,9.899999618530273438e+00,1.620000076293945312e+01
6.500000000000000000e+01,3.909100036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000190734863281e+00,5.519999980926513672e+00,1.081000041961669922e+01,2.279999923706054688e+01
3.650000000000000000e+02,3.906799926757812500e+02,0.000000000000000000e+00,2.500000000000000000e+01,2.920000076293945312e+01,6.860000133514404297e+00,5.130000114440917969e+00,2.329999923706054688e+01
1.610000000000000000e+02,3.938200073242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.990000152587890625e+01,1.028999996185302734e+01,1.810000038146972656e+01,2.020000076293945312e+01
1.080000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.259999847412109375e+01,1.359000015258789062e+01,9.689999580383300781e+00,2.450000000000000000e+01
3.330000000000000000e+02,3.932300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.869999694824218750e+01,9.640000343322753906e+00,4.050000190734863281e+00,2.260000038146972656e+01
3.870000000000000000e+02,6.679999828338623047e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.409999847412109375e+01,1.870999908447265625e+01,1.810000038146972656e+01,1.489999961853027344e+01
2.150000000000000000e+02,1.001900024414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.790000152587890625e+01,1.621999931335449219e+01,1.810000038146972656e+01,1.430000019073486328e+01
3.200000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.937000083923339844e+01,1.810000038146972656e+01,1.250000000000000000e+01
2.420000000000000000e+02,3.199999928474426270e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.259999847412109375e+01,1.744000053405761719e+01,1.810000038146972656e+01,1.339999961853027344e+01
5.000000000000000000e+01,3.909400024414062500e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.379999923706054688e+01,1.603000068664550781e+01,1.059000015258789062e+01,2.239999961853027344e+01
3.070000000000000000e+02,3.923299865722656250e+02,0.000000000000000000e+00,6.000000000000000000e+01,1.850000000000000000e+01,7.789999961853027344e+00,1.690000057220458984e+00,1.860000038146972656e+01
2.620000000000000000e+02,3.707300109863281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.190000152587890625e+01,1.334000015258789062e+01,1.810000038146972656e+01,2.060000038146972656e+01
1.550000000000000000e+02,3.968999938964843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.669999694824218750e+01,9.079999923706054688e+00,1.193000030517578125e+01,2.060000038146972656e+01
3.480000000000000000e+02,3.807900085449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.619999694824218750e+01,1.018999958038330078e+01,1.810000038146972656e+01,2.079999923706054688e+01
1.950000000000000000e+02,2.401600036621093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,9.810000419616699219e+00,1.957999992370605469e+01,2.500000000000000000e+01
2.210000000000000000e+02,3.859599914550781250e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.719999694824218750e+01,1.952000045776367188e+01,1.810000038146972656e+01,1.710000038146972656e+01
