ID,sqft_above,sqft_basement,sqft_lot,bathrooms,view,sqft_living15,yr_renovated,sqft_living,zipcode,price
8044,-0.7308640968562962,0.46763164874332247,-0.17693258517571409,-0.7936054911347763,-0.3047413035124374,-0.7643649312851133,-0.21025114465313283,-0.43097390445178646,1.6517787294684223,334000
450,0.08985934647195265,-0.6582360333332591,-0.1413311817020802,-0.1463372736848832,-0.3047413035124374,-0.530831918213124,4.780288318051866,-0.2359984093897314,1.445783224716678,370000
2770,1.345083436268098,1.6385340381029672,0.0308545250981032,2.7663697048396356,-0.3047413035124374,0.8119829069508144,-0.21025114465313283,1.9953878118760098,-1.3819732496027226,1000000
3779,-0.32050237519217173,1.8186728672352201,-0.1446988820306672,0.5009309437650099,-0.3047413035124374,-0.15134077197114143,-0.21025114465313283,0.5872314586500567,1.033792215213189,405000
3568,0.47608214333230503,-0.6582360333332591,-0.12627275023282694,-0.4699713824098297,-0.3047413035124374,0.8411745335848131,-0.21025114465313283,0.11062469294281094,-0.7078061431424681,875000
9910,-0.32050237519217173,-0.6582360333332591,-0.3302832251381574,0.17729683504006336,-0.3047413035124374,-0.6767900513831173,-0.21025114465313283,-0.6042854556180576,0.4719862931629771,405000
10011,-0.1756688263695396,-0.11781954593649993,-0.015042419380068065,0.5009309437650099,-0.3047413035124374,-0.6913858647001166,-0.21025114465313283,-0.2143344654939475,1.033792215213189,520500
14920,-0.45326646161291784,-0.6582360333332591,-0.15855456338256796,-0.1463372736848832,-0.3047413035124374,-0.8373439978701099,-0.21025114465313283,-0.7234371470448691,-1.4381538418077437,205000
4209,0.10192880887383866,-0.6582360333332591,-0.2740185746484076,0.5009309437650099,-0.3047413035124374,-0.12214914533714276,-0.21025114465313283,-0.22516643744183945,-0.37072258991234097,345000
14958,-0.29636345038839973,0.8504266606493602,-0.10058200772617762,0.17729683504006336,-0.3047413035124374,0.35951269412383513,-0.21025114465313283,0.14312060878648677,1.876501098288507,245000
6603,-0.9963922696977884,-0.6582360333332591,4.763676236880177,-1.4408737085846692,-0.3047413035124374,-0.6767900513831173,-0.21025114465313283,-1.2108758847000067,-1.0074359682359146,200000
6692,0.1502066584813827,0.8279093070078286,-0.07063352980410045,-0.4699713824098297,-0.3047413035124374,0.31572525417283714,-0.21025114465313283,0.5330715989105969,-0.07109276481889457,495000
6648,-0.3687802247997158,0.5126663560263858,0.16368624805851292,-1.4408737085846692,-0.3047413035124374,0.02380898783285054,-0.21025114465313283,-0.08435080211924413,-0.07109276481889457,500000
6729,1.5864726843058181,-0.6582360333332591,-0.18559238602065206,3.090003813564582,-0.3047413035124374,-0.48704447826212605,4.765361480177375,1.10716611214887,-0.3519957258440006,460000
1237,-0.7187946344544102,-0.6582360333332591,-0.33049972015928086,-0.7936054911347763,-0.3047413035124374,-0.8665356245041086,-0.21025114465313283,-0.9617405298984919,1.033792215213189,277500
925,-0.592065279234607,1.1431522579892714,-0.2543896927332149,0.5009309437650099,-0.3047413035124374,-0.005382638801148121,-0.21025114465313283,0.018552931385729377,0.7154355260514023,711000
4835,1.8157924699416523,-0.6582360333332591,0.18459004509809931,0.8245650524899564,-0.3047413035124374,1.1184949866078002,-0.21025114465313283,1.312973579158817,-0.40817631804902177,595000
5932,-0.9722533448940164,-0.6582360333332591,-0.28590174580785027,-1.4408737085846692,-0.3047413035124374,-1.464963970501081,-0.21025114465313283,-1.1892119408042228,0.7528892541880831,197500
5545,1.9364870939605123,-0.6582360333332591,-0.10719713337161635,0.5009309437650099,2.2972227151196822,1.235261493143795,-0.21025114465313283,1.4212932986377367,-1.400700113671063,583000
9724,-0.7429335592581822,1.9762943427259416,-0.2380322911372209,-0.4699713824098297,-0.3047413035124374,-1.0416853843081006,-0.21025114465313283,0.2839362441090821,0.6967086619830619,570000
10123,-0.42912753680914584,-0.6582360333332591,-0.24532095684837704,0.17729683504006336,-0.3047413035124374,-0.5030998729108253,-0.21025114465313283,-0.7017732031490852,-0.3519957258440006,355000
441,3.4089615069906056,-0.6582360333332591,-0.05954417372211044,1.7954673786647959,2.2972227151196822,0.5200666406108277,-0.21025114465313283,2.742793876280554,-0.838894191620851,1648000
5829,-0.3808496872016018,-0.6582360333332591,-0.22913194026881245,-1.4408737085846692,-0.3047413035124374,0.25734200090483983,-0.21025114465313283,-0.6584453153575174,0.6405280697780407,700000
6680,-0.4894748488185759,-0.6582360333332591,-0.1226885548831165,-1.4408737085846692,-0.3047413035124374,-1.1438560775270958,-0.21025114465313283,-0.7559330628885449,1.6892324576051032,245000
5716,0.5484989177436211,-0.6582360333332591,-0.11992222961320576,0.17729683504006336,-0.3047413035124374,0.8995577868528104,-0.21025114465313283,0.1756165246301626,-0.7078061431424681,975000
12126,-0.8877671080808143,-0.6582360333332591,-0.1783758853165371,-1.4408737085846692,-0.3047413035124374,-0.7205774913341153,-0.21025114465313283,-1.113388137168979,0.9027041667348062,333000
1364,-0.549822160828006,2.269019940065853,-0.1277882153806911,-0.1463372736848832,0.9962407058036225,-0.12214914533714276,-0.21025114465313283,0.5980634305979486,-0.40817631804902177,435000
6005,-0.03083527754690746,0.5126663560263858,0.040789241067434825,-0.4699713824098297,-0.3047413035124374,-0.19512821192213942,-0.21025114465313283,0.2189444124217304,-0.8201673275525106,540000
5594,-0.19980775117331162,2.741884366538017,-0.060434208808951284,0.5009309437650099,-0.3047413035124374,1.103899173290801,-0.21025114465313283,1.139662027992546,-1.344519521466042,675000
9279,-0.7550030216600682,-0.6582360333332591,-0.23514569085557493,-0.4699713824098297,-0.3047413035124374,-0.749769117968114,-0.21025114465313283,-0.9942364457421677,-0.6703524150057873,199500
6749,0.536429455341735,3.5750264512746877,0.01791293383539034,1.7954673786647959,0.9962407058036225,0.7535996536828171,-0.21025114465313283,2.201195278885957,-0.8201673275525106,1450000
6465,2.2744320412133208,-0.6582360333332591,7.22609060713829,0.5009309437650099,-0.3047413035124374,1.2498573064607943,-0.21025114465313283,1.724588513178711,-0.014912172613873361,921500
3341,-0.10325205195822353,1.3908431480461192,-0.1750081849879501,0.17729683504006336,-0.3047413035124374,0.4033001340748331,-0.21025114465313283,0.5763994867021647,-0.9512553760308934,580000
11973,-1.2860593673430527,-0.6582360333332591,-0.2457298918882769,-1.4408737085846692,-0.3047413035124374,-1.669305356939072,-0.21025114465313283,-1.4708432114494134,-0.40817631804902177,217000
9449,1.477847522688844,-0.6582360333332591,-0.21154773355311896,0.5009309437650099,-0.3047413035124374,1.4250070662647862,-0.21025114465313283,1.0096783646178427,-0.40817631804902177,568500
12137,-0.9843228072959024,1.525947269895309,-0.2543896927332149,-0.7936054911347763,-0.3047413035124374,-0.7351733046511146,-0.21025114465313283,-0.14934263380659582,0.6405280697780407,790000
5547,1.1881804250435797,1.6160166844614356,-0.215901688977935,3.090003813564582,4.899186733751802,0.9871326667548064,4.708141934991824,1.8437402046055227,0.7154355260514023,1598890
4323,-0.9963922696977884,0.6477704778755755,-0.18920063637270956,-0.1463372736848832,-0.3047413035124374,-0.1805323986051401,-0.21025114465313283,-0.5826215117222737,0.7341623901197427,495000
15418,-0.706725172052524,0.17490605140341128,0.09031849090001062,-0.4699713824098297,-0.3047413035124374,-0.0929575187031441,-0.21025114465313283,-0.5501255958785979,2.251038379655315,239900
13871,-0.65844732244498,1.4809125626122457,-0.18826249128117462,0.17729683504006336,0.9962407058036225,2.21318098538275,-0.21025114465313283,0.12145666489070288,-0.40817631804902177,539950
15761,-0.33257183759405773,-0.6582360333332591,0.11783741358503574,-1.4408737085846692,-0.3047413035124374,-0.6475984247491187,-0.21025114465313283,-0.6151174275659496,1.2772414481016143,226000
12100,0.23469289529458479,1.053082843423145,-0.06902184464684812,0.5009309437650099,-0.3047413035124374,0.27193781422183916,-0.21025114465313283,0.71721512202476,1.033792215213189,525000
9371,-0.12739097676199554,-0.6582360333332591,1.6097046041467253,-0.1463372736848832,-0.3047413035124374,0.7244080270488183,-0.21025114465313283,-0.43097390445178646,0.26599078841123264,350000
5120,0.512290530537963,-0.6582360333332591,0.8274840378253557,0.5009309437650099,-0.3047413035124374,1.0017284800718056,-0.21025114465313283,0.14312060878648677,-0.745259871279149,455000
11842,2.6485853756717868,-0.6582360333332591,4.679844553700708,1.7954673786647959,2.2972227151196822,0.3449168808068358,-0.21025114465313283,2.0603796435633615,-1.0074359682359146,810000
1311,-0.610169472837436,1.1881869652723345,-0.1110699887494914,-0.4699713824098297,-0.3047413035124374,0.14057549436884517,-0.21025114465313283,0.02396891735967535,1.033792215213189,457000
3164,-0.9722533448940164,-0.6582360333332591,-0.12733117033609714,-1.4408737085846692,-0.3047413035124374,-0.5892151714811213,-0.21025114465313283,-1.1892119408042228,-0.8763479197575318,201000
9656,-0.670516784846866,0.6702878315171071,-0.13062670565764298,-0.4699713824098297,-0.3047413035124374,-0.2827030918241354,-0.21025114465313283,-0.2793262971812992,1.445783224716678,350000
3420,-0.2601550631827417,-0.6582360333332591,-0.3349739505958321,-0.7936054911347763,-0.3047413035124374,0.12597968105184584,-0.21025114465313283,-0.5501255958785979,0.5843474775730195,792000
15441,-0.21067026733500904,-0.6582360333332591,-0.3070701478732542,0.5009309437650099,2.2972227151196822,0.12597968105184584,-0.21025114465313283,-0.505714510892241,0.5843474775730195,850000
5328,-1.2015731305298505,-0.6582360333332591,-0.18876764633046267,-1.4408737085846692,-0.3047413035124374,-1.27521839738009,-0.21025114465313283,-1.3950194078141698,1.6892324576051032,189000
16938,-0.13946043916388157,0.9179787215739551,-0.1461421821714902,0.8245650524899564,4.899186733751802,1.2498573064607943,-0.21025114465313283,0.3164321599527579,-1.344519521466042,1000000
1967,0.7778187033794552,0.9630134288570183,-0.18272984074135312,0.8245650524899564,-0.3047413035124374,0.009213174515851208,-0.21025114465313283,1.16132597188833,0.6967086619830619,640000
3856,0.9950690266134035,-0.6582360333332591,-0.1562212281549041,0.5009309437650099,-0.3047413035124374,1.6877317059707742,-0.21025114465313283,0.5763994867021647,-1.344519521466042,810000
10384,-0.610169472837436,-0.6582360333332591,-0.23839311617242667,-0.7936054911347763,-0.3047413035124374,-1.3336016506480872,-0.21025114465313283,-0.8642527823674644,-1.4194269777394035,215000
9839,-0.8636281832770423,1.7286034526690937,-0.29287769648849477,-0.1463372736848832,-0.3047413035124374,0.009213174515851208,-0.21025114465313283,0.056464833203351196,0.4719862931629771,800000
6905,-0.09118258955633751,-0.6582360333332591,-0.27678489991831834,0.5009309437650099,-0.3047413035124374,0.19895874763684251,-0.21025114465313283,-0.3984779886081106,-0.9138016478942126,524250
10638,-0.01876581514502145,1.2557390261969295,-0.18667486112626933,1.4718332699398495,-0.3047413035124374,0.2865336275388385,-0.21025114465313283,0.5872314586500567,-1.3819732496027226,900000
3039,-0.30843291279028573,-0.6582360333332591,-0.32251345938006026,1.148199161214903,-0.3047413035124374,-0.7643649312851133,-0.21025114465313283,-0.5934534836701657,0.7341623901197427,474950
5085,-0.45326646161291784,-0.6582360333332591,0.7295080132658214,-0.4699713824098297,-0.3047413035124374,0.37410850744083446,-0.21025114465313283,-0.7234371470448691,-1.1010702885776167,334200
455,-0.65844732244498,1.4809125626122457,-0.20868518827382002,0.5009309437650099,3.598204724435742,1.0893033599738016,-0.21025114465313283,0.12145666489070288,-0.838894191620851,1100000
14038,-0.3808496872016018,0.7603572460832337,0.12130133392301094,0.17729683504006336,4.899186733751802,0.622237333829823,-0.21025114465313283,0.02396891735967535,1.6517787294684223,540000
12786,-0.9119060328845863,1.2332216725553977,-0.05954417372211044,-0.4699713824098297,0.9962407058036225,0.11138386773484653,-0.21025114465313283,-0.22516643744183945,-0.40817631804902177,375000
9872,-0.7670724840619542,-0.6582360333332591,-0.215901688977935,-0.1463372736848832,-0.3047413035124374,-0.005382638801148121,-0.21025114465313283,-1.0050684176900597,1.876501098288507,252500
16279,-0.41705807440725984,1.5034299162537774,-0.2399566913249849,0.17729683504006336,-0.3047413035124374,-0.5162361048961247,-0.21025114465313283,0.3489280757964338,0.7341623901197427,575000
17014,-0.09118258955633751,0.46763164874332247,-0.2399566913249849,-0.1463372736848832,2.2972227151196822,-0.0929575187031441,-0.21025114465313283,0.14312060878648677,0.4719862931629771,685000
12593,0.33124859450967287,2.9895752565948652,-0.21941371932060427,1.148199161214903,3.598204724435742,1.6877317059707742,-0.21025114465313283,1.735420485126603,2.2697652437236555,980000
14487,-0.21429110605557483,-0.6582360333332591,-0.26401169367203486,0.5009309437650099,-0.3047413035124374,0.03694521981814994,-0.21025114465313283,-0.5089641024766085,0.26599078841123264,274950
4214,-0.4653359240148039,-0.6582360333332591,-0.0897332016676581,-0.7936054911347763,-0.3047413035124374,-1.1146644508930972,-0.21025114465313283,-0.734269118992761,1.445783224716678,421000
15579,0.5484989177436211,-0.6582360333332591,-0.12805282040650864,0.17729683504006336,-0.3047413035124374,0.2865336275388385,-0.21025114465313283,0.1756165246301626,-0.42690318211736217,238000
10639,0.8381660153888854,-0.6582360333332591,-0.2518879724891217,0.5009309437650099,-0.3047413035124374,1.410411252947787,-0.21025114465313283,0.43558385137956934,-0.3519957258440006,425000
2220,1.6468199963152481,-0.6582360333332591,0.12541473932435648,0.5009309437650099,-0.3047413035124374,1.366623812996789,-0.21025114465313283,1.16132597188833,-0.37072258991234097,570000
16526,0.9347217146039735,-0.6582360333332591,-0.18679513613800458,0.5009309437650099,-0.3047413035124374,0.25734200090483983,-0.21025114465313283,0.522239626962705,1.0899728074182102,838000
1312,1.5744032219039321,-0.6582360333332591,1.2534259643845689,0.5009309437650099,-0.3047413035124374,2.4321181851377403,-0.21025114465313283,1.096334140200978,-0.745259871279149,567500
14437,0.6691935417624812,0.4901490023848541,0.10162434200312409,-0.1463372736848832,3.598204724435742,1.279048933094793,-0.21025114465313283,0.8363668134515715,-1.026162832304255,545400
130,0.512290530537963,-0.6582360333332591,-0.16981230448098733,0.17729683504006336,-0.3047413035124374,-0.7789607446021126,-0.21025114465313283,0.14312060878648677,1.033792215213189,500000
5783,0.8260965529869994,-0.6582360333332591,0.4834493942578476,0.5009309437650099,-0.3047413035124374,1.4687945062157843,-0.21025114465313283,0.4247518794316774,0.26599078841123264,485000
4043,-0.7308640968562962,-0.6582360333332591,-0.12858203045814373,0.17729683504006336,-0.3047413035124374,0.9871326667548064,-0.21025114465313283,-0.9725725018463839,-0.932528511962553,342400
6559,1.7433756955303361,-0.6582360333332591,-0.25703574299139037,0.5009309437650099,-0.3047413035124374,1.8044982125067688,-0.21025114465313283,1.2479817474714654,-0.838894191620851,772500
12458,-1.2981288297449387,0.7378398924417021,-0.13370574595806536,-0.4699713824098297,-0.3047413035124374,-0.42866122499412873,-0.21025114465313283,-0.8100929226280046,0.8839773026664659,375000
3323,-0.23601613837896965,1.7961555135936886,-0.06639984939101967,0.5009309437650099,4.899186733751802,1.4250070662647862,-0.21025114465313283,0.6522232903374083,1.6517787294684223,1309500
3398,-0.10325205195822353,0.5126663560263858,-0.1069325283457988,0.17729683504006336,-0.3047413035124374,0.7535996536828171,-0.21025114465313283,0.15395258073437873,-0.48308377432238336,739000
13298,0.415734831322875,-0.6582360333332591,-0.27495671973994257,0.5009309437650099,-0.3047413035124374,-0.01997845211814745,-0.21025114465313283,0.056464833203351196,0.5843474775730195,1065000
2406,1.514055909894502,-0.6582360333332591,-0.20976766337943725,0.5009309437650099,-0.3047413035124374,1.0017284800718056,-0.21025114465313283,1.0421742804615184,-0.8950747838258722,340000
3186,-1.0446701193053325,-0.6582360333332591,0.13077900484774863,-1.7645078173096158,2.2972227151196822,-1.1993201681316934,-0.21025114465313283,-1.2542037724915744,-0.14600022109225616,530000
758,-1.1412258185204205,0.28749281961106943,-0.23274019062086992,-0.4699713824098297,-0.3047413035124374,-1.0270895709911012,-0.21025114465313283,-0.8859167262632482,0.4719862931629771,630000
12149,-1.0929479689128765,1.593499330819904,0.030397480053509254,-0.4699713824098297,-0.3047413035124374,-1.0562811976250999,-0.21025114465313283,-0.2143344654939475,0.6967086619830619,452000
7650,0.7054019289681392,-0.6582360333332591,-0.10734146338569865,0.5009309437650099,-0.3047413035124374,0.18436293431984319,-0.21025114465313283,0.3164321599527579,-0.48308377432238336,688100
15849,1.1881804250435797,-0.6582360333332591,-0.2536199326581093,0.5009309437650099,-0.3047413035124374,1.1476866132417989,-0.21025114465313283,0.7497110378684358,-0.37072258991234097,438800
15440,2.152530470954272,-0.6582360333332591,-0.1599256985163498,1.4718332699398495,-0.3047413035124374,0.8265787202678138,-0.21025114465313283,1.6151855965050026,-0.42690318211736217,580000
6425,0.34331805691155887,-0.6582360333332591,-0.2736577496132019,0.5009309437650099,-0.3047413035124374,0.12597968105184584,-0.21025114465313283,-0.008526998484000493,-0.838894191620851,575000
8241,-0.21187721357519762,-0.6582360333332591,-0.2098879383911725,-0.1463372736848832,-0.3047413035124374,-0.9833021310401032,-0.21025114465313283,-0.5067977080870301,0.7528892541880831,305000
4282,2.877905161307621,-0.6582360333332591,-0.12574354018119185,1.7954673786647959,-0.3047413035124374,3.760337196984679,-0.21025114465313283,2.2661871105733087,-0.3519957258440006,1200000
14281,0.2709012825002428,-0.6582360333332591,-0.13233461082428352,-0.1463372736848832,-0.3047413035124374,0.22815037427084117,4.77282489911462,-0.07351883017135218,1.6517787294684223,410000
13047,-0.9601838824921304,-0.6582360333332591,-0.215901688977935,-1.4408737085846692,-0.3047413035124374,-1.0708770109420993,-0.21025114465313283,-1.1783799688563308,0.5094400212996578,495000
6387,-0.513613773622348,-0.6582360333332591,-0.14450644201189078,-1.4408737085846692,-0.3047413035124374,-0.7205774913341153,-0.21025114465313283,-0.7775970067843287,0.8839773026664659,355000
5741,-0.29636345038839973,-0.6582360333332591,-0.33511828060991444,-0.4699713824098297,-0.3047413035124374,-0.5892151714811213,-0.21025114465313283,-0.5826215117222737,0.6967086619830619,549000
3932,-0.7791419464638402,1.4809125626122457,-0.18604943106524602,0.5009309437650099,-0.3047413035124374,-0.6913858647001166,-0.21025114465313283,0.013136945411783403,-0.8201673275525106,469500
8368,1.320944511464326,-0.6582360333332591,-0.06317647907651498,0.5009309437650099,-0.3047413035124374,2.198585172065751,-0.21025114465313283,0.8688627292952473,-0.05236590075055417,710000
9108,0.8985133273983155,1.9087422818013469,0.0849061153719244,0.5009309437650099,4.899186733751802,1.366623812996789,-0.21025114465313283,1.724588513178711,1.8577742342201669,1250000
1664,-1.0205311945015605,-0.6582360333332591,-0.2399566913249849,-1.4408737085846692,-0.3047413035124374,-0.61840679811512,-0.21025114465313283,-1.2325398285957907,0.7341623901197427,352000
12395,-0.513613773622348,0.31001017325260105,0.019428398983254484,-1.4408737085846692,-0.3047413035124374,-0.2827030918241354,-0.21025114465313283,-0.31182221302497504,0.7341623901197427,560000
9495,1.2243888122492377,-0.6582360333332591,-0.17152020964762787,1.148199161214903,-0.3047413035124374,1.191474053192797,-0.21025114465313283,0.7822069537121117,-0.745259871279149,457000
15052,-0.622238935239322,-0.6582360333332591,-0.10253046291628866,-0.1463372736848832,-0.3047413035124374,-0.530831918213124,-0.21025114465313283,-0.8750847543153564,-0.8201673275525106,435000
14937,1.0071384890152895,-0.6582360333332591,-0.17854427033296644,0.5009309437650099,-0.3047413035124374,0.9287494134868091,-0.21025114465313283,0.5872314586500567,-0.40817631804902177,605000
4320,-0.646377860043094,-0.6582360333332591,-0.1798191854573601,0.17729683504006336,-0.3047413035124374,-1.0270895709911012,-0.21025114465313283,-0.8967486982111402,1.2772414481016143,390000
2553,-0.586030548033664,1.1431522579892714,-0.19487761692661335,-0.4699713824098297,-0.3047413035124374,0.3449168808068358,-0.21025114465313283,0.02396891735967535,0.6967086619830619,580000
7257,-0.9963922696977884,-0.6582360333332591,2.3431656807106247,-1.4408737085846692,-0.3047413035124374,-1.1292602642100966,-0.21025114465313283,-1.2108758847000067,-0.932528511962553,420000
2124,-0.13946043916388157,-0.6582360333332591,-0.006743443570335839,-1.4408737085846692,-0.3047413035124374,-0.26810727850713606,-0.21025114465313283,-0.4418058763996784,-0.838894191620851,495000
4304,-0.586030548033664,1.661051391744499,-0.26401169367203486,-0.4699713824098297,-0.3047413035124374,0.08219224110084786,-0.21025114465313283,0.27310427216119015,0.5094400212996578,840000
12239,1.345083436268098,-0.6582360333332591,0.08004700489782031,0.5009309437650099,-0.3047413035124374,1.3374321863627903,-0.21025114465313283,0.8905266731910312,-0.05236590075055417,800000
4166,-0.40498861200537384,-0.6582360333332591,-0.1454686421057728,-0.1463372736848832,-0.3047413035124374,0.09678805441784719,-0.21025114465313283,-0.6801092592533012,-0.6703524150057873,276000
11217,0.029512034462522596,-0.6582360333332591,-0.14373668193678518,-0.7936054911347763,-0.3047413035124374,-0.6767900513831173,-0.21025114465313283,-0.2901582691291911,1.6892324576051032,259000
14142,-0.2601550631827417,-0.6582360333332591,0.012620833319039354,-0.4699713824098297,-0.3047413035124374,-0.5454277315301234,-0.21025114465313283,-0.5501255958785979,-0.48308377432238336,555000
13416,-0.23601613837896965,0.1974234050449429,-0.18944118639618007,-0.4699713824098297,-0.3047413035124374,-0.2827030918241354,-0.21025114465313283,-0.11684671796291997,-0.10854649295557536,408000
12569,-0.006696352743135439,-0.07278483865343667,-0.2399566913249849,-0.4699713824098297,-0.3047413035124374,-0.42866122499412873,-0.21025114465313283,-0.04102291432767634,0.6967086619830619,600000
15863,0.6812630041643672,2.201467879141258,-0.23680548601752138,1.4718332699398495,3.598204724435742,0.8265787202678138,-0.21025114465313283,1.6704286534392514,0.7716161182564235,1525000
4610,-0.40498861200537384,1.7060860990275621,-0.2453931218554182,-0.7936054911347763,2.2972227151196822,-0.9978979443571026,-0.21025114465313283,0.45724779527535325,0.5468937494363386,725000
15283,0.029512034462522596,-0.6582360333332591,-0.05172629795931921,-0.1463372736848832,-0.3047413035124374,-0.7205774913341153,-0.21025114465313283,-0.2901582691291911,-1.3257926573977015,550000
846,-0.29636345038839973,0.98553078249855,-0.07164383990267655,0.17729683504006336,2.2972227151196822,-0.0929575187031441,-0.21025114465313283,0.20811244047383848,2.251038379655315,287000
12344,-0.8756976456789283,-0.6582360333332591,-0.10950641359693314,-1.4408737085846692,-0.3047413035124374,0.37410850744083446,-0.21025114465313283,-1.1025561652210871,0.8839773026664659,220000
9502,3.6141423678226676,-0.6582360333332591,2.4793891590019683,2.442735596114689,-0.3047413035124374,3.001354904500714,-0.21025114465313283,2.9269373993947174,-0.014912172613873361,1640000
6421,-1.0688090441091045,-0.6582360333332591,-0.15119373266437067,-0.7936054911347763,-0.3047413035124374,-1.4357723438670824,-0.21025114465313283,-1.2758677163873584,0.7154355260514023,465000
9517,-0.9239754952864723,-0.6582360333332591,-0.1236507549769985,-1.4408737085846692,-0.3047413035124374,-1.1292602642100966,-0.21025114465313283,-1.145884053012655,-1.344519521466042,485000
2404,-0.8394892584732703,-0.6582360333332591,-0.23988452631794377,-0.7936054911347763,-0.3047413035124374,-0.6475984247491187,-0.21025114465313283,-1.0700602493774114,0.8839773026664659,350000
4967,1.2726666618567817,-0.6582360333332591,-0.18701163115912803,1.148199161214903,-0.3047413035124374,0.8119829069508144,-0.21025114465313283,0.8255348415036795,-0.23963454143395818,589410
13028,-0.9481144200902443,-0.6582360333332591,-0.1931216017552787,-1.4408737085846692,-0.3047413035124374,-1.4357723438670824,-0.21025114465313283,-1.167547996908439,0.8839773026664659,390000
12920,0.6450546169587091,-0.6582360333332591,-0.26463712373305814,0.5009309437650099,-0.3047413035124374,0.9287494134868091,-0.21025114465313283,0.2622723002132982,-0.23963454143395818,485500
732,0.7778187033794552,-0.6582360333332591,-0.1800597354808306,0.17729683504006336,-0.3047413035124374,0.12597968105184584,-0.21025114465313283,0.38142399164010965,-0.37072258991234097,330000
6277,-0.44240394545122047,-0.19212681295355433,-0.3221526343448545,0.5009309437650099,-0.3047413035124374,-0.8519398111871093,-0.21025114465313283,-0.489466552970403,0.8277967104614447,526000
2559,1.2485277370530097,1.8186728672352201,-0.23634844097292743,1.7954673786647959,-0.3047413035124374,1.7315191459217723,-0.21025114465313283,1.9953878118760098,-0.48308377432238336,918000
11695,-1.1291563561185345,-0.6582360333332591,0.9387384236804617,-1.4408737085846692,-0.3047413035124374,-0.6330026114321193,-0.21025114465313283,-1.330027576126818,-1.026162832304255,150000
7470,0.9226522522020875,-0.6582360333332591,-0.049489182741043566,0.17729683504006336,-0.3047413035124374,0.8265787202678138,-0.21025114465313283,0.511407655014813,-1.344519521466042,703770
4457,5.219380867273507,0.9179787215739551,-0.1798191854573601,2.1191014873897425,-0.3047413035124374,0.9871326667548064,-0.21025114465313283,5.125827704816783,0.4532594290946367,2479000
12966,0.04158149686440861,-0.6582360333332591,8.651157056182223,0.5009309437650099,-0.3047413035124374,-0.16593658528814076,-0.21025114465313283,-0.2793262971812992,-1.1947046089193187,580000
10597,0.2829707449021288,1.6160166844614356,-0.1272108953243619,0.5009309437650099,-0.3047413035124374,0.09678805441784719,-0.21025114465313283,1.0313423085136264,-0.6141718228007662,471000
5830,-0.42912753680914584,-0.6582360333332591,-0.33016295012642216,0.5009309437650099,-0.3047413035124374,-0.9103230644551066,-0.21025114465313283,-0.7017732031490852,0.4719862931629771,399000
