ID,V15,V21,V10,V16,V25,V1,V2,V11,V20,V18,V7,V28,V3,V14,Class
30,-1.3422554927905086,0.035113783850919976,0.028714671997987874,-0.08996691257414466,1.0487316345486173,0.4664191797326451,-0.09720359823327229,0.28422662196963805,0.06686520500527218,-0.1047199368607216,0.03657317454436981,0.5170243831003444,0.2987778797278038,-0.3211784979726873,1
290,1.0063958750357813,-0.08525890443898282,0.27869380812406114,0.7248989213545645,0.33595861595175736,0.7191185175065552,-0.4776354987774175,-0.6191448398673577,-0.0469101176629866,0.9798904420915453,0.6306553802834505,-0.02226572752662883,0.06851525236543667,0.2133110774123774,0
141,0.02402511207812944,0.5730136968850585,-1.2592841317794505,-1.2063368150344738,2.3795500053309895,-3.974174848877577,3.304103616524685,1.147175318642366,1.3433110077090813,-1.5584648706235233,-2.565939229155902,0.8226078296192277,-3.665660140294541,-0.7793172936335782,1
641,1.3150417508756154,-0.1311762201923317,0.5789494375556469,0.6364176478012249,0.7001079814752591,0.6280503174779976,-0.5558296159342986,-1.129055510827072,-0.05846604962423508,0.2111578828663411,0.5305099517746066,-0.13108453425699879,0.458090509639293,0.8306174498729593,0
182,0.5431011153632432,0.08213138624426651,-0.15252652784801538,-0.5881582278051006,0.9047452418642351,-0.3789148350697585,0.3980315111945812,0.9849423438745775,-0.4308294852855031,-0.14406310980793738,0.10167734218400713,1.0495855150758835,-0.37987829264833506,-2.332297487501759,1
595,-0.7352237358225651,-0.20730680807037288,0.477487615422079,0.7231276390656834,-0.7664293355527212,0.43008509146546503,-0.2295223356847975,-0.29643004144138274,-0.2262122860909922,0.5656904267242527,0.6201067771926534,0.03709139914203615,0.5184087333654085,0.6149291798823125,0
708,-0.18015010736645712,-0.10007194758512862,0.8360633934832344,-0.04846949271449683,0.6089010050338168,0.762553905388944,-0.7546678131150694,-1.0810937796960682,-0.4296447699960227,0.7736189502561994,0.6131358347155632,-0.24019272942862116,0.12161759825284504,0.9309091630184667,0
357,-0.1679029818841606,-0.22878012472170867,0.4355528325431184,0.6831775505305497,-0.627980932003535,0.44218248485541983,-0.194499998820949,-0.9159263219531274,-0.1714873622438217,0.36874382999088745,0.6521486301932141,0.06161662976213937,0.508206121621774,0.5295653981877668,0
48,0.3958439799743095,-0.222103972705874,0.7024062146966773,0.8268545566625286,0.06693577181808301,-0.005951684237201827,-0.5992518951444779,-0.9047983515643364,-0.42426545844322233,0.10516419893443811,0.5561255859777472,0.007927304476468909,0.8207655377376665,0.8180116443900096,0
232,0.2246966888907261,-0.12937172650640757,0.3920519570569917,0.6850792546148856,0.5155927318338772,0.8007561219446914,-0.30996608958354976,-0.7197428573432322,-0.35770593060318584,0.7088456284074492,0.6128909042403677,-0.15890657031091585,0.037842770843213754,0.26410202293043095,0
215,-0.2265143519913571,0.13016161256962752,0.5628772937150319,0.5559221119087127,1.5499152414858242,0.4694044885233376,-0.35877804150696735,-0.8826623699217236,-0.33268584734078793,0.44095208262722085,0.4096535755530976,0.3701740484288839,0.47986891997467407,0.8070845469393234,0
75,1.5230354493768823,0.023006749292835048,0.1085907095126847,-0.366237621611945,-0.2754363961578774,-0.0918219858852326,-0.2940010457426822,0.02981168212265934,-0.28475715426108794,-0.3797601964686612,0.2224364857526993,1.6813037528367882,0.3469641589315708,-0.62296397807449,1
240,-0.3815934238914409,-0.09611878911289203,0.6676057019935119,0.7151429289455585,-0.18679937749732556,0.7726398386932415,-0.5691263174732832,-0.5075163222067808,-0.1951852536020616,0.5548042347281773,0.4520250557907995,-0.23956035198022915,0.37964538024807937,0.769775687535018,0
728,0.8574559481185248,0.5418372436208369,-0.8490428405501953,-1.5887729568501747,0.09283243970420627,-0.3011091030511799,0.7606484618152265,0.5527175029106507,0.520647590674006,-1.6131989831316027,-0.7109306575626648,0.9779914737375954,-0.1580609906027534,-0.8984923080630954,1
637,-1.7022401073383049,-0.09775710992533401,0.9170544590819739,0.7957567837047542,0.2730786134860017,0.7743027095503887,-0.42070101695801304,-1.6752828934641533,-0.526401881977306,0.4551908473318236,0.4340278420466113,-0.2548158139297837,0.47685398592270717,0.7133722250391696,0
12,-0.46392872942920277,0.14456704356183878,-0.03861440590785394,-0.2273221293906396,-0.39700939002261704,0.21027312324616151,-0.2590027947819071,0.3408492142785027,-0.02769753183984138,-0.27290304428604234,0.19733454983595178,0.05472517399577496,0.3885076211725758,-0.11813664750026909,1
516,-0.5254476942625521,-0.12725400922744282,0.43324704093140154,0.4825305362408491,-0.8074727313185972,0.36540901019124583,-0.3589698851120771,-1.2386586397036508,-0.14231609170406034,0.314691067429786,0.6611751501935437,0.3855355378317783,0.553770863159708,0.7564556169362964,0
575,1.52341679522502,0.12525581871057895,0.40255095080270825,0.7140018774414698,-1.6667600734004637,0.33705022729608347,-1.7612742280140292,-0.9034447934769653,2.033966854627956,0.44002022411546,0.6737807298549902,0.2581509703413115,0.26562179953972725,0.8374029870345973,0
192,1.1302547180067561,-0.05817325813373626,0.6730765578880318,0.49715924399914035,-0.3367070633169127,0.2763493529776987,-0.12674330131982703,-0.8319863655440773,-0.2043924785550615,0.4832466944427704,0.7070137185360962,0.2839258781811663,0.7279740028955947,0.779204194118441,0
136,-0.23129866486792763,-0.21641697753127834,0.18461170982637026,0.8743313512886076,0.8567317686068774,0.6127343730853859,-0.15766933523911908,0.3499757919669163,-0.24115569557207012,1.1306659476632273,0.5219249703573796,0.12988837971138203,0.3542198615814322,-0.2578391703175756,1
536,0.06179664925270089,-0.35614766414270127,0.8883846950729779,0.6425558381746183,-0.25139202813640493,0.07449165270054738,-0.06195765523852361,-0.8222572702254226,0.35675144809157444,0.27448422443824133,0.6947892860429588,0.1231017074113116,0.35547632402489604,0.41026866630526765,0
66,-0.3606176108778967,-0.6224047328561549,0.10555315682643675,1.0701311148246684,-3.5170569821017645,0.4932553520908352,0.029872682092822976,0.14080695274006447,0.11205713162528118,1.792903099614099,-0.007761619358767969,0.578962287853222,-0.1343787361073647,-0.5189454072630934,1
405,-0.21525547500666445,-0.2544713128073437,1.0184463269564354,0.4461703567677865,-1.014527029539269,0.2118530054895725,-0.9427511592112505,-0.440620360764578,-0.2207982119382262,0.3060033024937483,0.8206047556485269,-1.9522186474507803,0.4815966192099801,1.023159022707083,1
214,-0.4748688608149597,-0.10817213674059531,0.6800623394953996,1.0278630228913892,0.6911894523341477,0.6391429406626025,-0.666073639564519,-0.3419112479878894,0.07007016979031659,0.2578643432154838,0.3963375165330744,-0.045623584850668704,0.531310825607442,0.5089037931876202,1
697,-0.09553348912631696,-0.0922218510241764,0.2797632737001507,0.20674934287363042,1.3555566239240882,0.6438317988119735,-0.6296419654766162,-0.26221878027054557,-0.18268938030004048,0.5787592358634245,0.4543841787263157,-0.10133203966212664,0.5778329862553918,0.7358396936894139,0
517,1.4177697708218167,0.6677666283457657,0.3606877355169576,0.6103309413693979,-0.19581111137959265,0.11700038382821658,-0.18163517551899208,-0.5170726286001343,-0.9856685660869583,0.8344293971455087,0.6205716224567402,-1.1862761198870273,0.6304839658227216,0.2486502799871726,0
162,-0.45176586554817294,0.1995302426227917,-0.21503674845173074,-0.6380499157547278,-1.9662447613412244,-0.24922985854998708,-0.7357032526909829,0.32379832932897323,-0.4838143824792218,-0.5601098298237889,-0.249577399571788,0.09693650616480345,-0.2068285202364818,-0.2381169645005772,1
184,-0.28121503974645917,-0.13462874650633275,0.4918764950009937,0.5769459003460944,0.10221596338215262,0.3286761625137176,-0.06349051307371809,-0.3014312591825546,-0.11108483860544696,0.7625212676469479,0.6040480306381677,0.0008850949490779188,0.4773715620083965,0.6809827637839442,0
317,-0.17536845438154036,-0.2373383786311385,0.5875108936658671,0.8007522320957953,-0.4420764207686271,0.7926850914598468,-0.4953507678130363,-0.5287271994606052,-0.4224207262746719,0.700075277384319,0.47090880595981444,-0.2319147093003889,0.25857213968370796,0.6875461078828057,0
137,-2.454746280712849,0.31137261385390835,-2.1894204373929718,-2.655985081344683,-0.5957505156835803,-1.663367163418653,1.4959937758662136,1.5203448694141397,-0.35371087247611255,-3.3358126309983738,-2.0040544715972683,-0.6389795100050926,-1.596238558125586,-1.1199054742366346,1
303,-0.5496761531252384,-0.6540437025229823,0.38154388368769054,0.8848227555035545,0.12875205617247912,0.4100567102823741,-0.35554379856153157,-0.5399406568805557,0.505372753740429,0.5190116961461507,0.29532712669313427,0.5149649693115483,0.6255095124304645,0.8215461856528428,0
634,-0.7074144543847158,-0.2616171315703767,0.5505375881896643,0.5367538645531074,-0.4566420186552561,0.7927734548794685,-0.45171288913479185,-0.5409105304391962,-0.3946407055055538,0.17128662783479848,0.5056862164411436,-0.26500872441399276,0.42693069217928026,1.0900652229432268,0
663,0.44440587582286917,-0.8893337382863526,-2.2608677093419125,-2.157825981401614,-2.349205408538108,-1.8503405892760034,0.7523732270458922,2.5091594945798725,-0.2647735751942483,-2.3773977812863003,-2.252187646714826,-4.228973468610186,-2.1579880440131904,-1.3696238866212613,1
13,0.23130358405319837,0.12838362214145227,-2.6213107603909083,-2.3953487340882273,-0.3651612090911816,-2.934398152432277,1.9144119219819262,0.92134773080292,-0.6756314155617675,-3.1037961852456872,-2.67526884844769,-2.3680404786963254,-2.3711260727974564,-0.7449181949488277,1
500,-0.4966530906641835,0.17194135807969727,-0.35912131621663834,-0.3617772906114655,0.011094656438684168,0.04569199539615416,0.5291261539049847,0.8568664230137693,0.25702953351541474,0.14802702044783606,-0.27192327703034824,-0.21579877615965895,-0.3245067023616062,-1.1717402559624037,1
639,0.5803183194787214,0.26115158444419345,-0.8403107523629173,-1.2260705860194803,0.20681669116208076,-0.6177965011019155,0.47523092901676306,0.49638203216303883,-0.3307422910483263,-1.2740231820445398,-0.43333556463486617,0.886782417214559,-0.44596654888224574,-0.9258374723666967,1
265,0.4629722251128957,0.3727174161158428,0.2799888804286866,0.39466677447883486,-0.6522086902027899,0.04626490016939059,-2.451101009527725,-1.1606324979747775,3.5176754990335217,0.5952694874381123,0.9862637191135339,0.5676715597467814,-0.09162487324028272,0.9814940859026674,1
10,-0.0015933576693966704,0.4229328454082236,-1.2359955453201694,-1.2328077200262146,1.0147654125789272,0.06021156641762476,0.020589322846493927,1.9279744439694069,1.8397247557857668,-1.1044644122048173,-0.3973956834533984,1.676616726406367,-0.5809348406079238,-2.0317765410954682,1
733,0.7910659562731391,-0.5373643373912873,-1.873851997808639,-2.3290955220240015,-6.9282530215696365,-1.8291320540043625,0.5779657841421262,2.697368290123342,-2.186118831058471,-2.9064151897560424,-3.360121584325835,-1.8252058880046045,-1.478825196650299,-1.4409706330646144,1
721,0.3618818795496356,0.16605571548271209,-1.1120737040400945,-1.6940286010739156,0.5375790790826193,-0.39779592849613316,-0.028800352881531047,1.6016766513591192,-0.7090838694898535,-1.4589549123439862,-0.11583319176538082,0.05577023112627064,-0.5669064217241461,-1.5688190856846242,1
577,-0.1723373268648952,0.8638311405912374,-2.7733976713131367,-2.839348468245521,0.13079713974712498,-1.5770611568737518,1.368242036780671,2.230337052270995,-0.7878825938542209,-1.9420360735257716,-1.9852600755952625,-1.0270205474916763,-2.1865883061425597,-2.4805003477635537,1
256,0.9627351266451531,-0.08217543018390704,0.22709909170710552,0.24652462046065915,0.7868862602399507,0.2747114677766014,-0.49456881780545725,-0.8933444564707627,-0.2153797285635648,0.3125129451088934,1.0198758135015904,-0.3799959369091662,0.5483457514054697,0.7962195711476102,1
434,0.8367810650521432,0.11385953587801736,-0.25698497790774916,-0.33789974657726385,-0.33899457122945215,0.18767443548876012,0.1351429231033572,0.20509683096846115,0.00864662641485508,-0.5813114658854306,0.15481761939275296,0.42680014182131254,0.29526313055159925,-0.18596051661854718,1
236,0.564293534986622,-0.03034782853411166,0.6726224827036252,0.3651184195295001,0.04415421312619589,0.7661549117685269,-0.5604729715734215,-0.2996432003571522,-0.3533497221600236,-0.06096737369386972,0.541494737976876,-0.33240616389531236,0.16465421730931096,0.9745922039984201,0
124,2.565243510727255,0.5316454986898748,-0.25562877875552625,-1.0597027835253006,-1.269631991089153,-0.2943745948155902,0.24206812502903913,0.8724635966059754,-0.35155963181292194,-0.3112879482876625,-0.09514561813310192,3.772823065902328,-0.29161501113165617,-1.4017312057020268,1
561,-0.5631316567755065,-0.10619782268437089,0.5054919285312827,0.9038299887235746,-0.32670118907680396,0.014698915807222717,-0.03855619781664882,-0.627145766905983,-0.3889979582389049,0.8583941703847372,0.5211918338296041,0.4306329441930446,0.3594022877836653,0.5349206629717271,0
632,-0.25354036472254876,-0.03764934036574688,0.613794741682389,0.43193864693648454,0.15028123609058364,0.6826154798343536,-0.7597785122577511,-1.011811401178243,0.22654884975781944,0.1420812294773908,0.6364510262920988,-0.14957412259136268,0.21884935565682145,0.8526813684170865,0
555,0.6327316978992098,0.9295931267928639,-2.7031664298028417,-2.786612788998373,0.5347764083432555,-1.5370769011895564,1.5124923405150599,2.3592955459912535,-0.9400933551606382,-1.9439327557050092,-1.7932914454185669,-1.1953444199958838,-2.338315227971588,-2.3231323019324392,1
649,0.7788532249353592,-0.06888085863884989,-1.1047516651517029,-1.2294439627813363,-0.5728839916567163,-1.0359672326725307,0.2661591894860267,1.235852290270338,-0.7579685797152931,-1.3501147070916448,-1.0399072230098507,-0.3536977672723929,-0.723752960242793,-1.0020229418285105,1
614,1.6495507757400651,0.023023935978767212,0.6309249541179075,0.45300672123516894,-0.4148181811327258,0.744456832768498,-0.5639209824623359,-0.7337718026854005,-0.4011281501963401,-0.01353764610429344,0.35782960458087887,-0.18871849057424253,0.4928965526353458,0.733016699719484,0
423,1.600963617975268,-0.27137832114814625,0.7437451423554134,0.38741512248681154,0.05031921137536713,0.14054394087168873,-0.04025993927114564,-0.5316653756333146,-0.07658421237326658,-0.005012436722431387,0.6082139678029486,-0.6821378643754479,0.774935186963535,0.799769496196022,0
157,-0.060932115003089996,-0.14418158116260155,0.496203179196687,0.4302141829458295,-1.0791556674547444,0.33159018153993153,-0.26365667325325837,-0.395863709217155,-0.4913126418053005,-0.11009551313077443,0.5128824814571112,-0.10976585009682707,0.5213378308041189,0.9644919464712769,0
169,-0.8069672562638627,-0.03948941770869685,-0.4094579745927459,0.334661736248661,0.14795352048479898,0.15500399301145354,0.14178564985749345,0.5490456020884713,-0.13098165948494722,0.6301002536767273,0.24348107246876594,0.2895574476775794,0.1973971510515495,-0.7123018399911472,1
370,0.4720202403401387,0.07284729231066733,0.7902063265656664,1.0674495017462167,0.5440041064631772,0.6483180753382228,-0.697564786651122,-0.1517733070750278,-0.02701984045913265,0.2990062670191968,0.292658880586946,-0.07681558142024991,0.7393170920451957,0.6885800816687344,0
602,0.4674339723985757,-0.11704422977237554,0.48345050840853254,0.6856062034180913,0.663088541379834,0.6299517419729656,-0.30689225944213633,0.22966249502282324,-0.21504791088073286,0.5056216986996842,0.5347579022494718,-0.048992492670821466,0.4989879215413769,0.4764290364888689,0
336,-1.0027047816943482,0.06816145388246868,-0.3718347857381428,-0.38756063322213175,0.12365574496364429,0.2302802358648056,0.438437973219044,1.0307570028813553,0.9237333437574328,0.2759168197928984,0.0539147792223574,0.5955491194557344,-0.33615716691823594,-0.831884231995669,1
507,1.1393635415587573,-0.45192410293461277,-0.1604368752105351,0.29746166253993583,0.4090641294518621,-0.03081573304141843,-0.025762598156020146,-0.14113280652598734,0.14471697324103683,0.5836160597689988,0.02797989187371022,0.5190152839933706,0.06983830157470357,-0.3259940121311038,1
249,0.3222426298231604,0.08363775309265206,0.5913019182009612,0.3172465461010803,-0.8938411687938517,0.3368509451709299,-0.8000192102428295,-0.2873091290369557,1.0034547411310175,1.0037795384500678,0.7619506433224933,0.16091583559991535,0.23119421618220168,0.6565404858180023,1
78,-0.6482265634877571,0.1862955252589845,-0.15040609054040385,0.12270673756461571,-1.091327303881744,0.28981767325901886,-0.17228361761723365,-0.013177037166081597,0.045997011720951164,0.24383032885817818,0.08995752655610978,0.30428474077383144,0.2112190831979638,-0.12707351063393155,1
525,-2.0507830768912734,-8.728373971551951,-4.855629791334528,-1.0482239306658427,-2.22848418776177,-4.854045243241855,5.584675502175083,0.5937709913240955,10.121146409008311,-1.793451341590996,-7.1512748199282345,-1.087324489432747,-4.015448647014126,0.921303654682829,1
220,-0.22833978248658346,0.02503233996166977,0.479418754308952,0.17320334288061465,-0.8883902942186463,0.2785061257832611,-0.5157343027770654,-0.950859014335241,0.03035114029423596,0.2829604098267719,0.3533273103377392,-0.12153428028629201,0.8959391274438132,0.6610020634529528,0
477,1.764872736950961,0.03164104230146657,-0.25997623927742974,-0.1769869629876229,-2.9576447299417468,0.60175806579895,0.06840904531202387,0.6261885384713181,0.005150374358257982,0.2919058349065738,-0.05452640527755743,-0.0782864791688731,-0.2101028412916451,-0.3845685615058801,1
94,-0.06663110557057976,0.30543500547781377,-1.1828527612748452,-1.252306045148268,1.2863799975908643,0.24179755292739466,0.47035345771989484,1.925333966297547,0.8675550830735296,-1.148231978316524,-0.5165123417027596,1.480687609346481,-0.48625625865392424,-2.056825609599912,1
526,0.2606682337168669,-0.13124380868419708,0.4896081185036208,0.8342909268180744,-0.4647237724910227,0.3045551412292877,-0.2998325125180812,-0.5431989995338472,-0.17170216511425282,0.5086633485157483,0.5507258006987141,0.20165714956504965,0.7743183784762582,0.7890449000395967,0
678,1.027986063778032,-0.028079582884056493,0.6037291806851081,0.7771360887265454,-1.0364706934980323,0.6719403730624288,-0.8803588055254771,-1.0438962123704663,0.08595224412787472,0.5317857464320339,0.38466698125162535,-0.09568795414930528,0.5403025478017397,0.7589496940637421,0
458,-0.2610781875305368,0.11789784281578443,0.6206222774579382,0.09307970913329217,-0.09735798029176412,0.22590924362387096,-0.2651118380579541,-0.3177584469720577,-0.6290451746636831,-0.023904959286452022,0.7158944473664476,0.7142929291531018,0.328299179112226,0.9534951956786347,0
667,-1.642652331875437,0.17984100137711295,-0.9807136448500078,-0.10136007832830765,1.4324242951087072,-0.07453607911066376,1.1286623860276386,1.8965590766455422,0.1868390421754417,0.5694379980221107,-0.06229373625557778,0.5449901032896466,-0.6854590328075231,-1.6103066868400837,1
777,-0.3920551457903875,-0.29986551911930304,0.4582091404657338,0.6889900169246239,-0.42633849579579547,0.79744937931279,-0.4191915514285831,-0.6073978890334683,-0.4015029216054488,0.49111410931607613,0.49031180208813885,-0.21014173428287938,0.3062690962976511,0.8990103155925452,0
709,-0.6189593095827731,-0.17581076654487604,0.6702755713935731,0.20202609583773182,0.25984657138072825,0.5169934255250256,-1.0526854599670499,-1.3089512738533227,0.18422492920046094,1.0066684643891253,0.34834719217834303,0.0838631786004274,0.7093963554243211,0.5027855809653394,0
315,-0.2608757707240353,0.2502985338861371,-0.794121307795416,-0.9848568038706197,0.23173977023541023,0.008800968882581615,0.4142966526778287,0.906613139078159,0.5682223709438279,-0.5614613101801043,-0.1661407126280227,0.6985339457361132,-0.3199828072154224,-1.0743588008821738,1
196,0.14584711358253755,-0.15519739493822537,0.34767885737118215,0.5607338314344623,0.5865097735679303,0.6363232753758375,-0.6099608952404637,-0.09185535647087156,-0.4223928508116044,1.0002526922819863,0.32447010016703187,-0.09491003430261093,0.7217303783488982,1.1495702602818711,0
418,-1.3068444139583606,-0.019256813589519445,-0.4835351548163236,0.44034936046414497,2.106557553547631,0.471952698286897,0.5655685321631083,1.6576863540613653,0.17678402671385499,1.0784115869021953,0.35073826106836076,0.7615677111757096,-0.3494538938327304,-1.2491914294396467,1
692,-0.9065346611477433,-0.2779079912593641,-0.009012935958429648,1.1206060462453287,0.4999081667014878,0.7725855814693724,-0.033748724488911246,0.6019078435276888,-0.400032890507969,1.9278559044539976,0.5961269994215074,0.057195679210009925,-0.13880394644113703,-0.26689615895427343,1
758,-1.1088481430480392,0.05456406847913333,0.490835770321626,0.6142442516429686,-0.9387690718166559,0.546366406358026,-1.3381387855156055,-1.4727056518427868,0.7113290349390606,0.5990579450312071,0.31892496914188695,0.03613482352148494,0.5592528251084193,0.5625367435854034,0
476,0.4414033183625068,-0.2469538119445826,0.6714621718775621,0.4019779483277303,0.33004028944147995,-0.09820090663322854,-0.8848115177303487,-1.0419781437414555,-1.4681019947127931,0.4735308506962604,0.6183796006756748,0.6614639905256957,0.7460800341778561,0.7218689400995348,1
272,1.0733347414423084,0.9160156336649888,-2.2909684175073726,-2.5816546475753954,0.15862807644134364,-1.9413816034171902,1.3262021230601724,1.4907747809084413,-0.7603699872995332,-2.877046775625007,-2.0153588781701037,-1.267227045794108,-1.5318514577240165,-1.728348394591605,1
739,-0.31989680392113545,0.6500826409702302,-2.0065557228570183,-2.393552026566502,-0.7835498545652054,-0.3481624510084805,1.7745668969914736,3.3986293876336338,1.1313780954500268,-1.6426410844517891,-1.3436493018866085,1.4660700574814638,-1.9016135050219425,-3.078512542103023,1
269,0.5795434624627614,-0.012271413865637843,0.5790620828845958,0.7061244696410404,-0.5874666227531082,0.783153270473157,-0.6594028005651249,-0.2832021578727158,-0.3656968693582005,0.69713556300637,0.3505760506213392,-0.2613633820837331,0.5111668469679065,0.793259560365352,0
640,-0.1570485160959038,0.04217933126360648,-0.4017669361291861,0.38276871532638207,1.967140906606144,0.46335700567734406,0.49424497083003244,1.312416176636893,0.10429576203819732,0.8470909716733337,0.3371356517000219,0.7612864029327207,-0.3816283896408914,-1.4938219724018058,1
326,-1.1809144899792479,-0.2885824797424768,0.49769053998085394,0.8327473826270554,0.7584645285354537,0.6322014065661421,-0.22291203641990154,-0.6032386875599461,-0.318763352878469,0.6747561470696761,0.49095190775390574,-0.013234057231246965,0.589681339347659,0.6507378070867884,1
333,0.6696550889909729,-0.1260614876881836,0.6510156424601755,0.42801921432076784,0.037286397804264564,0.24930311555940032,-0.6639456864624954,-0.9164539996507862,-0.19198415006592678,1.352266649614558,0.4486404533700768,0.22683758664099596,0.6188997653207707,0.7487322041252749,0
102,1.0913610148526118,0.3620003726522784,-0.8991657070512801,-1.1943888314367503,0.059793816446457565,-0.8001557238586975,0.49800552736625897,0.5137706677124866,-0.6898581638697968,-1.2170644455168955,-0.3836757024343012,0.7309503202091646,-0.5874303533261078,-0.7512620997713475,1
579,-0.9423182451020118,0.21435600868820046,-0.2911233254843928,-0.4251230933842514,-1.0198982947765587,0.21048731533069567,0.46652024986362467,0.21383957479349233,-0.24902105408757869,-0.014196269915678133,0.13078712030630246,0.3360677405014708,-0.44865253855846393,-0.007097748956679583,1
23,0.012361815965050973,0.31673643656908756,-0.5316839481219455,-0.6628822632285936,-1.0248396789893466,0.13099828663653387,0.5759440615110092,0.034392335030734654,-0.0781434552012629,-0.20385223887584,0.06362156959894327,0.7523860961233932,-0.6772994600759662,-0.7077504114113639,1
302,-0.1943539972794261,-0.03623926348861369,-0.2687518016777305,-0.5165512476988864,-0.3419284186420099,-0.13722764326390402,0.09444570556988287,0.017632125282290297,0.4603056124544157,-0.3751972115085651,-0.2769953214888607,-0.19637348981568697,0.4958312475344292,-0.4208975570801311,1
172,-1.1368536050413542,-0.292229365998539,0.6086391408773324,0.4544724860338103,-0.4267241886860365,0.7638963989733654,-0.5264240674659818,-1.112025879461961,-0.350775188745124,0.04438725418811533,0.44137484483480316,-0.16650936569411973,0.49476288773240973,0.6561334782630639,0
581,1.2102938767312914,-0.17197854885050604,0.5887538874062679,0.5446512178842731,0.1811339163441953,0.6331602454842983,-0.4003396050326369,-0.47864007374126033,-0.24015846973182406,-0.0636688624061109,0.4942089604470608,-0.07547628132878155,0.682706797271125,0.7599474218723726,0
707,-0.7656552821698617,-0.05606254533332002,0.5028868720536015,0.5998754346329326,-0.23744550596532002,0.2973960243622057,-0.30447558293524674,-0.29138273010233323,-0.17950511151378407,0.6539378583200425,0.4913171921077101,0.16726318986257646,1.0092414746338876,0.6707495403019298,0
724,0.6281609209384729,-0.02712723351708441,0.5794060372721695,0.6053422385911956,-0.12294010958776727,0.7781636415574585,-0.595512993666097,-1.0311113603376014,-0.35268318995945147,0.5217293524967019,0.3662099116530226,-0.18991663421147528,0.503513993101971,0.6939029844852257,0
463,0.6102777751535698,-0.10711221638952811,0.5860127119682343,0.996750843815992,0.4943438655027187,0.6119694470518955,-0.24197267364406347,0.03488951320112236,-0.42004613062555013,0.9467017730931155,0.47405804112114414,0.010391911903733163,0.5260253445524045,0.3964280360579841,1
86,-0.48612226050425605,0.32587017139643165,-0.23442490218800782,-0.7963043135137287,-0.37047993231634163,-0.16576629859131867,0.0034903840406642255,0.5221283788344928,-0.2061442505681498,-0.6207530345952049,0.004999520442678295,-0.08284755876738993,0.01729817552950367,-0.3087285700582321,1
171,1.827287166045614,-0.40697196829228094,0.48275057697564155,0.7359453951974965,0.7707372661407308,0.1684809603428396,-0.7560134715851068,-0.24907215243926256,1.2640116684141924,0.8223759690983297,0.18545676700842648,0.5257083830449184,0.8280973126194486,1.0106501198833886,0
